selector,model,accuracy,balanced_accuracy,f1,auroc,dpd,dpr,equal_opportunity_difference,equalized_odds_difference,mean_selected_mi_sensitive,joint_subset_mi_sensitive,sensitive_attacker_balanced_accuracy,selected_features
BasicFACMIM_k8_lambda0.0,gradient_boosting,0.6833333333333333,0.6728301358654695,0.6166263115415658,0.7487735862598597,0.9090909090909092,0.0909090909090909,1.0,1.0,0.0382427171141581,0.9310158510474827,0.1970392021263266,c_charge_desc|priors_count|age|c_charge_degree|age_cat|juv_fel_count|juv_misd_count|juv_other_count
BasicFACMIM_k8_lambda0.0,logistic_regression,0.658,0.6551417867062852,0.6230712711241734,0.7060635258991308,0.8181818181818181,0.1818181818181818,1.0,1.0,0.0382427171141581,0.9310158510474827,0.1970392021263266,c_charge_desc|priors_count|age|c_charge_degree|age_cat|juv_fel_count|juv_misd_count|juv_other_count
BasicFACMIM_k8_lambda0.0,random_forest,0.6466666666666666,0.6414421979630945,0.6003016591251885,0.6981685435192961,0.8181818181818181,0.1818181818181818,0.6666666666666667,0.6666666666666667,0.0382427171141581,0.9310158510474827,0.1970392021263266,c_charge_desc|priors_count|age|c_charge_degree|age_cat|juv_fel_count|juv_misd_count|juv_other_count
BasicFACMIM_k8_lambda0.5,gradient_boosting,0.6833333333333333,0.6728301358654695,0.6166263115415658,0.7487735862598597,0.9090909090909092,0.0909090909090909,1.0,1.0,0.0382427171141581,0.9310158510474827,0.1970392021263266,priors_count|c_charge_desc|age|c_charge_degree|juv_fel_count|juv_misd_count|juv_other_count|age_cat
BasicFACMIM_k8_lambda0.5,logistic_regression,0.658,0.6551417867062852,0.6230712711241734,0.7060635258991308,0.8181818181818181,0.1818181818181818,1.0,1.0,0.0382427171141581,0.9310158510474827,0.1970392021263266,priors_count|c_charge_desc|age|c_charge_degree|juv_fel_count|juv_misd_count|juv_other_count|age_cat
BasicFACMIM_k8_lambda0.5,random_forest,0.6466666666666666,0.6414421979630945,0.6003016591251885,0.6981685435192961,0.8181818181818181,0.1818181818181818,0.6666666666666667,0.6666666666666667,0.0382427171141581,0.9310158510474827,0.1970392021263266,priors_count|c_charge_desc|age|c_charge_degree|juv_fel_count|juv_misd_count|juv_other_count|age_cat
BasicFACMIM_k8_lambda1.0,gradient_boosting,0.6833333333333333,0.6728301358654695,0.6166263115415658,0.7489799323902417,0.9090909090909092,0.0909090909090909,1.0,1.0,0.0382427171141581,0.9310158510474827,0.1970392021263266,priors_count|age|juv_fel_count|juv_misd_count|juv_other_count|c_charge_degree|age_cat|c_charge_desc
BasicFACMIM_k8_lambda1.0,logistic_regression,0.658,0.6551417867062852,0.6230712711241734,0.7060635258991308,0.8181818181818181,0.1818181818181818,1.0,1.0,0.0382427171141581,0.9310158510474827,0.1970392021263266,priors_count|age|juv_fel_count|juv_misd_count|juv_other_count|c_charge_degree|age_cat|c_charge_desc
BasicFACMIM_k8_lambda1.0,random_forest,0.6513333333333333,0.6463460586094782,0.6064710308502633,0.6986018703930983,0.8181818181818181,0.1818181818181818,0.6666666666666667,0.6666666666666667,0.0382427171141581,0.9310158510474827,0.1970392021263266,priors_count|age|juv_fel_count|juv_misd_count|juv_other_count|c_charge_degree|age_cat|c_charge_desc
BasicFACMIM_k8_lambda2.0,gradient_boosting,0.6833333333333333,0.6728301358654695,0.6166263115415658,0.7488220327426451,0.9090909090909092,0.0909090909090909,1.0,1.0,0.0382427171141581,0.9310158510474827,0.1970392021263266,juv_fel_count|juv_misd_count|juv_other_count|c_charge_degree|priors_count|age_cat|age|c_charge_desc
BasicFACMIM_k8_lambda2.0,logistic_regression,0.658,0.6551417867062852,0.6230712711241734,0.7060635258991308,0.8181818181818181,0.1818181818181818,1.0,1.0,0.0382427171141581,0.9310158510474827,0.1970392021263266,juv_fel_count|juv_misd_count|juv_other_count|c_charge_degree|priors_count|age_cat|age|c_charge_desc
BasicFACMIM_k8_lambda2.0,random_forest,0.6473333333333333,0.6423088517106992,0.6019563581640331,0.6994129004012086,0.8181818181818181,0.1818181818181818,0.6666666666666667,0.6666666666666667,0.0382427171141581,0.9310158510474827,0.1970392021263266,juv_fel_count|juv_misd_count|juv_other_count|c_charge_degree|priors_count|age_cat|age|c_charge_desc
CMIM_k8,gradient_boosting,0.6833333333333333,0.6728301358654695,0.6166263115415658,0.7487735862598597,0.9090909090909092,0.0909090909090909,1.0,1.0,0.0382427171141581,0.9310158510474827,0.1970392021263266,c_charge_desc|priors_count|age|c_charge_degree|age_cat|juv_fel_count|juv_misd_count|juv_other_count
CMIM_k8,logistic_regression,0.658,0.6551417867062852,0.6230712711241734,0.7060635258991308,0.8181818181818181,0.1818181818181818,1.0,1.0,0.0382427171141581,0.9310158510474827,0.1970392021263266,c_charge_desc|priors_count|age|c_charge_degree|age_cat|juv_fel_count|juv_misd_count|juv_other_count
CMIM_k8,random_forest,0.6466666666666666,0.6414421979630945,0.6003016591251885,0.6981685435192961,0.8181818181818181,0.1818181818181818,0.6666666666666667,0.6666666666666667,0.0382427171141581,0.9310158510474827,0.1970392021263266,c_charge_desc|priors_count|age|c_charge_degree|age_cat|juv_fel_count|juv_misd_count|juv_other_count
FairCFS_k8_lambda0.0,gradient_boosting,0.6833333333333333,0.6728301358654695,0.6166263115415658,0.7487735862598597,0.9090909090909092,0.0909090909090909,1.0,1.0,0.0382427171141581,0.9310158510474827,0.1970392021263266,c_charge_desc|priors_count|age|juv_fel_count|juv_misd_count|juv_other_count|c_charge_degree|age_cat
FairCFS_k8_lambda0.0,logistic_regression,0.658,0.6551417867062852,0.6230712711241734,0.7060635258991308,0.8181818181818181,0.1818181818181818,1.0,1.0,0.0382427171141581,0.9310158510474827,0.1970392021263266,c_charge_desc|priors_count|age|juv_fel_count|juv_misd_count|juv_other_count|c_charge_degree|age_cat
FairCFS_k8_lambda0.0,random_forest,0.6466666666666666,0.6414421979630945,0.6003016591251885,0.6981685435192961,0.8181818181818181,0.1818181818181818,0.6666666666666667,0.6666666666666667,0.0382427171141581,0.9310158510474827,0.1970392021263266,c_charge_desc|priors_count|age|juv_fel_count|juv_misd_count|juv_other_count|c_charge_degree|age_cat
FairCFS_k8_lambda0.5,gradient_boosting,0.6833333333333333,0.6728301358654695,0.6166263115415658,0.7486515728958077,0.9090909090909092,0.0909090909090909,1.0,1.0,0.0382427171141581,0.9310158510474826,0.1970392021263266,priors_count|c_charge_desc|juv_fel_count|age|juv_misd_count|juv_other_count|c_charge_degree|age_cat
FairCFS_k8_lambda0.5,logistic_regression,0.658,0.6551417867062852,0.6230712711241734,0.7060635258991308,0.8181818181818181,0.1818181818181818,1.0,1.0,0.0382427171141581,0.9310158510474826,0.1970392021263266,priors_count|c_charge_desc|juv_fel_count|age|juv_misd_count|juv_other_count|c_charge_degree|age_cat
FairCFS_k8_lambda0.5,random_forest,0.6493333333333333,0.6441336692289473,0.6033182503770739,0.6974140344077687,0.8181818181818181,0.1818181818181818,0.6666666666666667,0.6666666666666667,0.0382427171141581,0.9310158510474826,0.1970392021263266,priors_count|c_charge_desc|juv_fel_count|age|juv_misd_count|juv_other_count|c_charge_degree|age_cat
FairCFS_k8_lambda1.0,gradient_boosting,0.6833333333333333,0.6728301358654695,0.6166263115415658,0.7485421197309964,0.9090909090909092,0.0909090909090909,1.0,1.0,0.0382427171141581,0.9310158510474827,0.1970392021263266,priors_count|c_charge_degree|age|juv_fel_count|juv_misd_count|juv_other_count|c_charge_desc|age_cat
FairCFS_k8_lambda1.0,logistic_regression,0.658,0.6551417867062852,0.6230712711241734,0.7060635258991308,0.8181818181818181,0.1818181818181818,1.0,1.0,0.0382427171141581,0.9310158510474827,0.1970392021263266,priors_count|c_charge_degree|age|juv_fel_count|juv_misd_count|juv_other_count|c_charge_desc|age_cat
FairCFS_k8_lambda1.0,random_forest,0.6453333333333333,0.6400964623301681,0.5987933634992458,0.6973628964537174,0.8181818181818181,0.1818181818181818,0.6666666666666667,0.6666666666666667,0.0382427171141581,0.9310158510474827,0.1970392021263266,priors_count|c_charge_degree|age|juv_fel_count|juv_misd_count|juv_other_count|c_charge_desc|age_cat
FairCFS_k8_lambda2.0,gradient_boosting,0.6833333333333333,0.6728301358654695,0.6166263115415658,0.7487807635165686,0.9090909090909092,0.0909090909090909,1.0,1.0,0.0382427171141581,0.9310158510474827,0.1970392021263266,juv_fel_count|priors_count|c_charge_degree|juv_misd_count|juv_other_count|age|age_cat|c_charge_desc
FairCFS_k8_lambda2.0,logistic_regression,0.658,0.6551417867062852,0.6230712711241734,0.7060635258991308,0.8181818181818181,0.1818181818181818,1.0,1.0,0.0382427171141581,0.9310158510474827,0.1970392021263266,juv_fel_count|priors_count|c_charge_degree|juv_misd_count|juv_other_count|age|age_cat|c_charge_desc
FairCFS_k8_lambda2.0,random_forest,0.6446666666666667,0.6394881898240854,0.5983421250941975,0.6977720000861272,0.8181818181818181,0.1818181818181818,0.6666666666666667,0.6666666666666667,0.0382427171141581,0.9310158510474827,0.1970392021263266,juv_fel_count|priors_count|c_charge_degree|juv_misd_count|juv_other_count|age|age_cat|c_charge_desc
FairLasso_k8_lambda0.0,gradient_boosting,0.6833333333333333,0.6728301358654695,0.6166263115415658,0.7487574374322645,0.9090909090909092,0.0909090909090909,1.0,1.0,0.0382427171141581,0.9310158510474826,0.1970392021263266,c_charge_desc|priors_count|age|age_cat|c_charge_degree|juv_fel_count|juv_misd_count|juv_other_count
FairLasso_k8_lambda0.0,logistic_regression,0.658,0.6551417867062852,0.6230712711241734,0.7060635258991308,0.8181818181818181,0.1818181818181818,1.0,1.0,0.0382427171141581,0.9310158510474826,0.1970392021263266,c_charge_desc|priors_count|age|age_cat|c_charge_degree|juv_fel_count|juv_misd_count|juv_other_count
FairLasso_k8_lambda0.0,random_forest,0.6453333333333333,0.6397088904678854,0.5969696969696969,0.6980779306533458,0.8181818181818181,0.1818181818181818,0.6666666666666667,0.6666666666666667,0.0382427171141581,0.9310158510474826,0.1970392021263266,c_charge_desc|priors_count|age|age_cat|c_charge_degree|juv_fel_count|juv_misd_count|juv_other_count
FairLasso_k8_lambda0.5,gradient_boosting,0.6833333333333333,0.6728301358654695,0.6166263115415658,0.7487735862598597,0.9090909090909092,0.0909090909090909,1.0,1.0,0.0382427171141581,0.9310158510474827,0.1970392021263266,c_charge_desc|priors_count|age|c_charge_degree|age_cat|juv_fel_count|juv_misd_count|juv_other_count
FairLasso_k8_lambda0.5,logistic_regression,0.658,0.6551417867062852,0.6230712711241734,0.7060635258991308,0.8181818181818181,0.1818181818181818,1.0,1.0,0.0382427171141581,0.9310158510474827,0.1970392021263266,c_charge_desc|priors_count|age|c_charge_degree|age_cat|juv_fel_count|juv_misd_count|juv_other_count
FairLasso_k8_lambda0.5,random_forest,0.6466666666666666,0.6414421979630945,0.6003016591251885,0.6981685435192961,0.8181818181818181,0.1818181818181818,0.6666666666666667,0.6666666666666667,0.0382427171141581,0.9310158510474827,0.1970392021263266,c_charge_desc|priors_count|age|c_charge_degree|age_cat|juv_fel_count|juv_misd_count|juv_other_count
FairLasso_k8_lambda1.0,gradient_boosting,0.6833333333333333,0.6728301358654695,0.6166263115415658,0.7487735862598597,0.9090909090909092,0.0909090909090909,1.0,1.0,0.0382427171141581,0.9310158510474827,0.1970392021263266,c_charge_desc|priors_count|age|c_charge_degree|juv_fel_count|juv_misd_count|juv_other_count|age_cat
FairLasso_k8_lambda1.0,logistic_regression,0.658,0.6551417867062852,0.6230712711241734,0.7060635258991308,0.8181818181818181,0.1818181818181818,1.0,1.0,0.0382427171141581,0.9310158510474827,0.1970392021263266,c_charge_desc|priors_count|age|c_charge_degree|juv_fel_count|juv_misd_count|juv_other_count|age_cat
FairLasso_k8_lambda1.0,random_forest,0.6466666666666666,0.6414421979630945,0.6003016591251885,0.6981685435192961,0.8181818181818181,0.1818181818181818,0.6666666666666667,0.6666666666666667,0.0382427171141581,0.9310158510474827,0.1970392021263266,c_charge_desc|priors_count|age|c_charge_degree|juv_fel_count|juv_misd_count|juv_other_count|age_cat
FairLasso_k8_lambda2.0,gradient_boosting,0.6833333333333333,0.6728301358654695,0.6166263115415658,0.7485851832712501,0.9090909090909092,0.0909090909090909,1.0,1.0,0.0382427171141581,0.9310158510474827,0.1970392021263266,c_charge_desc|priors_count|juv_fel_count|juv_misd_count|juv_other_count|c_charge_degree|age|age_cat
