dataset,variant,removed_features,selector,lambda,model,k,selected_features,accuracy,balanced_accuracy,f1,auroc,joint_subset_mi_sensitive,sensitive_attacker_balanced_accuracy,dpd,dpr,equal_opportunity_difference,equalized_odds_difference
german_credit,original,[],SubsetFACMIM_lambda0.0,0.0,gradient_boosting,8,"['checking_status', 'duration', 'credit_history', 'purpose', 'employment', 'property_magnitude', 'savings_status', 'other_payment_plans']",0.74,0.6523809523809524,0.5,0.7685714285714286,0.8882598263421588,0.5265933628538733,0.011642370267177488,0.9488748088267424,0.05454545454545451,0.05454545454545451
german_credit,original,[],ProxyRank_lambda0.5,0.5,logistic_regression,8,"['checking_status', 'credit_history', 'savings_status', 'duration', 'property_magnitude', 'other_payment_plans', 'purpose', 'foreign_worker']",0.7766666666666666,0.6785714285714286,0.5379310344827586,0.7934656084656084,0.8498939096610663,0.5071645355490323,0.022140404995273394,0.8881909547738693,0.007792207792207795,0.007792207792207795
german_credit,original,[],ProxyRank_lambda0.5,0.5,random_forest,8,"['checking_status', 'credit_history', 'savings_status', 'duration', 'property_magnitude', 'other_payment_plans', 'purpose', 'foreign_worker']",0.74,0.6492063492063492,0.4935064935064935,0.7305820105820107,0.8498939096610663,0.5071645355490323,0.021692621523458883,0.9047410967882893,0.03636363636363632,0.03636363636363632
german_credit,original,[],ProxyRank_lambda0.5,0.5,gradient_boosting,8,"['checking_status', 'credit_history', 'savings_status', 'duration', 'property_magnitude', 'other_payment_plans', 'purpose', 'foreign_worker']",0.7333333333333333,0.6603174603174603,0.5180722891566265,0.7534656084656084,0.8498939096610663,0.5071645355490323,0.06587392407582465,0.7782244556113903,0.03376623376623378,0.08017676767676768
german_credit,original,[],FairmRMR_lambda0.5,0.5,logistic_regression,8,"['checking_status', 'duration', 'other_payment_plans', 'savings_status', 'foreign_worker', 'credit_history', 'property_magnitude', 'other_parties']",0.75,0.6531746031746032,0.4966442953020134,0.7847089947089947,0.7036462330579747,0.4974128066072939,0.012886213244440031,0.9358910891089108,0.0649350649350649,0.0649350649350649
german_credit,original,[],FairmRMR_lambda0.5,0.5,random_forest,8,"['checking_status', 'duration', 'other_payment_plans', 'savings_status', 'foreign_worker', 'credit_history', 'property_magnitude', 'other_parties']",0.7266666666666667,0.6492063492063492,0.5,0.7311640211640212,0.7036462330579747,0.4974128066072939,0.03114582815065428,0.8834915317327376,0.04935064935064937,0.04935064935064937
german_credit,original,[],FairmRMR_lambda0.5,0.5,gradient_boosting,8,"['checking_status', 'duration', 'other_payment_plans', 'savings_status', 'foreign_worker', 'credit_history', 'property_magnitude', 'other_parties']",0.74,0.665079365079365,0.524390243902439,0.7503703703703705,0.7036462330579747,0.4974128066072939,0.028558634757948148,0.8885653271209474,0.1272727272727272,0.1272727272727272
german_credit,original,[],FairCFS_lambda0.5,0.5,logistic_regression,8,"['checking_status', 'credit_history', 'savings_status', 'duration', 'property_magnitude', 'other_payment_plans', 'foreign_worker', 'other_parties']",0.75,0.6531746031746032,0.4966442953020134,0.7847089947089947,0.7036462330579747,0.4974128066072939,0.012886213244440031,0.9358910891089108,0.0649350649350649,0.0649350649350649
german_credit,original,[],FairCFS_lambda0.5,0.5,random_forest,8,"['checking_status', 'credit_history', 'savings_status', 'duration', 'property_magnitude', 'other_payment_plans', 'foreign_worker', 'other_parties']",0.7133333333333334,0.6365079365079365,0.4819277108433735,0.7331481481481483,0.7036462330579747,0.4974128066072939,0.03602169262152349,0.870064608758076,0.06753246753246755,0.06753246753246755
german_credit,original,[],FairCFS_lambda0.5,0.5,gradient_boosting,8,"['checking_status', 'credit_history', 'savings_status', 'duration', 'property_magnitude', 'other_payment_plans', 'foreign_worker', 'other_parties']",0.74,0.665079365079365,0.524390243902439,0.75005291005291,0.7036462330579747,0.4974128066072939,0.028558634757948148,0.8885653271209474,0.1272727272727272,0.1272727272727272
