dataset,variant,removed_features,selector,lambda,model,k,selected_features,accuracy,balanced_accuracy,f1,auroc,joint_subset_mi_sensitive,sensitive_attacker_balanced_accuracy,dpd,dpr,equal_opportunity_difference,equalized_odds_difference
adult,original,[],SubsetFACMIM_lambda2.0,2.0,gradient_boosting,8,"['age', 'education-num', 'education', 'race', 'native-country', 'capital-loss', 'capital-gain', 'workclass']",0.826,0.6767041062920095,0.5175600739371534,0.8329391247346123,0.551601706813253,0.5108124615765395,0.06061126236536819,0.5740138039391729,0.045471252297190845,0.045471252297190845
adult,remove_entangled_proxies,"['relationship', 'marital-status']",CMIM,,logistic_regression,8,"['age', 'education', 'occupation', 'native-country', 'hours-per-week', 'capital-gain', 'workclass', 'race']",0.8066666666666666,0.6630482638515199,0.4894366197183099,0.8073188271091587,0.8548338357466392,0.6619613729450934,0.08167729882074908,0.5118925495622301,0.13604620635337356,0.13604620635337356
adult,remove_entangled_proxies,"['relationship', 'marital-status']",CMIM,,random_forest,8,"['age', 'education', 'occupation', 'native-country', 'hours-per-week', 'capital-gain', 'workclass', 'race']",0.7786666666666666,0.6753417018070815,0.5074183976261127,0.7910996096234186,0.8548338357466392,0.6619613729450934,0.07711039609098674,0.6739145114457424,0.15127330007876078,0.15127330007876078
adult,remove_entangled_proxies,"['relationship', 'marital-status']",CMIM,,gradient_boosting,8,"['age', 'education', 'occupation', 'native-country', 'hours-per-week', 'capital-gain', 'workclass', 'race']",0.8093333333333333,0.6686348560302908,0.5,0.8361690262109991,0.8548338357466392,0.6619613729450934,0.06472706368913125,0.6061121368185793,0.13090049881858756,0.13090049881858756
adult,remove_entangled_proxies,"['relationship', 'marital-status']",mRMR,,logistic_regression,8,"['age', 'education-num', 'race', 'fnlwgt', 'hours-per-week', 'occupation', 'native-country', 'capital-gain']",0.8113333333333334,0.6641954231036405,0.4919210053859964,0.8087778473519944,0.8871201421085537,0.6624623749491014,0.07963736237415069,0.5001378135257711,0.12922026778682066,0.12922026778682066
adult,remove_entangled_proxies,"['relationship', 'marital-status']",mRMR,,random_forest,8,"['age', 'education-num', 'race', 'fnlwgt', 'hours-per-week', 'occupation', 'native-country', 'capital-gain']",0.7933333333333333,0.6696328112005792,0.5,0.8052519836804978,0.8871201421085537,0.6624623749491014,0.06491868198548492,0.6694446702983982,0.09666579154633759,0.09666579154633759
adult,remove_entangled_proxies,"['relationship', 'marital-status']",mRMR,,gradient_boosting,8,"['age', 'education-num', 'race', 'fnlwgt', 'hours-per-week', 'occupation', 'native-country', 'capital-gain']",0.81,0.674825602442055,0.5111492281303602,0.8386198867027365,0.8871201421085537,0.6624623749491014,0.07275507189678161,0.5827036680862756,0.1325807298503544,0.1325807298503544
adult,remove_entangled_proxies,"['relationship', 'marital-status']",ProxyRank_lambda0.0,0.0,logistic_regression,8,"['age', 'occupation', 'education', 'education-num', 'hours-per-week', 'workclass', 'native-country', 'capital-gain']",0.8073333333333333,0.6663625512430412,0.4956369982547993,0.8089576260407596,0.8498273190770878,0.6624623749491014,0.08668731886082924,0.497011952191235,0.10868994486741923,0.10868994486741923
adult,remove_entangled_proxies,"['relationship', 'marital-status']",ProxyRank_lambda0.0,0.0,random_forest,8,"['age', 'occupation', 'education', 'education-num', 'hours-per-week', 'workclass', 'native-country', 'capital-gain']",0.776,0.674549207995382,0.5058823529411764,0.7900184915222729,0.8498273190770878,0.6624623749491014,0.06815224073645298,0.7130129271941769,0.11709110002625361,0.11709110002625361
adult,remove_entangled_proxies,"['relationship', 'marital-status']",ProxyRank_lambda0.0,0.0,gradient_boosting,8,"['age', 'occupation', 'education', 'education-num', 'hours-per-week', 'workclass', 'native-country', 'capital-gain']",0.814,0.6841643103836257,0.5279187817258884,0.8383887426743242,0.8498273190770878,0.6624623749491014,0.07777706808038386,0.5711518566617508,0.11887634549750586,0.11887634549750586
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairmRMR_lambda0.0,0.0,logistic_regression,8,"['age', 'education-num', 'race', 'fnlwgt', 'hours-per-week', 'occupation', 'native-country', 'capital-gain']",0.8113333333333334,0.6641954231036405,0.4919210053859964,0.8087778473519944,0.8871201421085537,0.6624623749491014,0.07963736237415069,0.5001378135257711,0.12922026778682066,0.12922026778682066
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairmRMR_lambda0.0,0.0,random_forest,8,"['age', 'education-num', 'race', 'fnlwgt', 'hours-per-week', 'occupation', 'native-country', 'capital-gain']",0.7933333333333333,0.6696328112005792,0.5,0.8052519836804978,0.8871201421085537,0.6624623749491014,0.06491868198548492,0.6694446702983982,0.09666579154633759,0.09666579154633759
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairmRMR_lambda0.0,0.0,gradient_boosting,8,"['age', 'education-num', 'race', 'fnlwgt', 'hours-per-week', 'occupation', 'native-country', 'capital-gain']",0.81,0.674825602442055,0.5111492281303602,0.8386198867027365,0.8871201421085537,0.6624623749491014,0.07275507189678161,0.5827036680862756,0.1325807298503544,0.1325807298503544
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairCFS_lambda0.0,0.0,logistic_regression,8,"['age', 'occupation', 'education', 'hours-per-week', 'race', 'capital-gain', 'fnlwgt', 'education-num']",0.8053333333333333,0.6583373284153059,0.4804270462633452,0.8067599232944261,0.8897868087752201,0.6599573649290613,0.08165334653370486,0.5000611052721629,0.1411919138881596,0.1411919138881596
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairCFS_lambda0.0,0.0,random_forest,8,"['age', 'occupation', 'education', 'hours-per-week', 'race', 'capital-gain', 'fnlwgt', 'education-num']",0.7966666666666666,0.6766160514240429,0.512,0.8069984052285023,0.8897868087752201,0.6599573649290613,0.07891080966714306,0.6139559409421139,0.1325282226306117,0.1325282226306117
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairCFS_lambda0.0,0.0,gradient_boosting,8,"['age', 'occupation', 'education', 'hours-per-week', 'race', 'capital-gain', 'fnlwgt', 'education-num']",0.8146666666666667,0.6817256797346614,0.523972602739726,0.8373320842587249,0.8897868087752201,0.6599573649290613,0.08273918354637563,0.5361027798916692,0.1462326069834602,0.1462326069834602
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairLasso_lambda0.0,0.0,logistic_regression,8,"['education', 'occupation', 'native-country', 'workclass', 'race', 'age', 'hours-per-week', 'education-num']",0.7853333333333333,0.6356142805428093,0.4370629370629371,0.782431097065816,0.7956425608371926,0.6614663590128464,0.07670320721123522,0.5443464238284955,0.16345497505907058,0.16345497505907058
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairLasso_lambda0.0,0.0,random_forest,8,"['education', 'occupation', 'native-country', 'workclass', 'race', 'age', 'hours-per-week', 'education-num']",0.7506666666666667,0.6339412380514435,0.44011976047904194,0.76176143979493,0.7956425608371926,0.6614663590128464,0.06511030028183859,0.7149996505207241,0.12575479128380151,0.12575479128380151
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairLasso_lambda0.0,0.0,gradient_boosting,8,"['education', 'occupation', 'native-country', 'workclass', 'race', 'age', 'hours-per-week', 'education-num']",0.7833333333333333,0.6419713528162883,0.4500846023688663,0.8075463021847391,0.7956425608371926,0.6614663590128464,0.05382478103617594,0.6894963498606729,0.15316355998949854,0.15316355998949854
adult,remove_entangled_proxies,"['relationship', 'marital-status']",BasicFACMIM_lambda0.0,0.0,logistic_regression,8,"['age', 'education', 'occupation', 'native-country', 'hours-per-week', 'capital-gain', 'workclass', 'race']",0.8066666666666666,0.6630482638515199,0.4894366197183099,0.8073188271091587,0.8548338357466392,0.6619613729450934,0.08167729882074908,0.5118925495622301,0.13604620635337356,0.13604620635337356
adult,remove_entangled_proxies,"['relationship', 'marital-status']",BasicFACMIM_lambda0.0,0.0,random_forest,8,"['age', 'education', 'occupation', 'native-country', 'hours-per-week', 'capital-gain', 'workclass', 'race']",0.7786666666666666,0.6753417018070815,0.5074183976261127,0.7910996096234186,0.8548338357466392,0.6619613729450934,0.07711039609098674,0.6739145114457424,0.15127330007876078,0.15127330007876078
adult,remove_entangled_proxies,"['relationship', 'marital-status']",BasicFACMIM_lambda0.0,0.0,gradient_boosting,8,"['age', 'education', 'occupation', 'native-country', 'hours-per-week', 'capital-gain', 'workclass', 'race']",0.8093333333333333,0.6686348560302908,0.5,0.8361690262109991,0.8548338357466392,0.6619613729450934,0.06472706368913125,0.6061121368185793,0.13090049881858756,0.13090049881858756
adult,remove_entangled_proxies,"['relationship', 'marital-status']",SubsetFACMIM_lambda0.0,0.0,logistic_regression,8,"['age', 'education', 'occupation', 'native-country', 'hours-per-week', 'capital-gain', 'workclass', 'race']",0.8066666666666666,0.6630482638515199,0.4894366197183099,0.8073188271091587,0.8548338357466392,0.6619613729450934,0.08167729882074908,0.5118925495622301,0.13604620635337356,0.13604620635337356
adult,remove_entangled_proxies,"['relationship', 'marital-status']",SubsetFACMIM_lambda0.0,0.0,random_forest,8,"['age', 'education', 'occupation', 'native-country', 'hours-per-week', 'capital-gain', 'workclass', 'race']",0.7786666666666666,0.6753417018070815,0.5074183976261127,0.7910996096234186,0.8548338357466392,0.6619613729450934,0.07711039609098674,0.6739145114457424,0.15127330007876078,0.15127330007876078
adult,remove_entangled_proxies,"['relationship', 'marital-status']",SubsetFACMIM_lambda0.0,0.0,gradient_boosting,8,"['age', 'education', 'occupation', 'native-country', 'hours-per-week', 'capital-gain', 'workclass', 'race']",0.8093333333333333,0.6686348560302908,0.5,0.8361690262109991,0.8548338357466392,0.6619613729450934,0.06472706368913125,0.6061121368185793,0.13090049881858756,0.13090049881858756
adult,remove_entangled_proxies,"['relationship', 'marital-status']",ProxyRank_lambda0.5,0.5,logistic_regression,8,"['age', 'education', 'education-num', 'occupation', 'hours-per-week', 'capital-gain', 'workclass', 'native-country']",0.8073333333333333,0.6663625512430412,0.4956369982547993,0.8089576260407596,0.8498273190770895,0.6624623749491014,0.08668731886082924,0.497011952191235,0.10868994486741923,0.10868994486741923
adult,remove_entangled_proxies,"['relationship', 'marital-status']",ProxyRank_lambda0.5,0.5,random_forest,8,"['age', 'education', 'education-num', 'occupation', 'hours-per-week', 'capital-gain', 'workclass', 'native-country']",0.7806666666666666,0.6833669246348169,0.5197080291970803,0.7915227621833694,0.8498273190770895,0.6624623749491014,0.06418015313495515,0.7320008668255847,0.1375689157259123,0.1375689157259123
adult,remove_entangled_proxies,"['relationship', 'marital-status']",ProxyRank_lambda0.5,0.5,gradient_boosting,8,"['age', 'education', 'education-num', 'occupation', 'hours-per-week', 'capital-gain', 'workclass', 'native-country']",0.814,0.6841643103836257,0.5279187817258884,0.8383887426743242,0.8498273190770895,0.6624623749491014,0.07777706808038386,0.5711518566617508,0.11887634549750586,0.11887634549750586
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairmRMR_lambda0.5,0.5,logistic_regression,8,"['age', 'education-num', 'fnlwgt', 'race', 'workclass', 'hours-per-week', 'native-country', 'capital-gain']",0.8186666666666667,0.6747644532281893,0.5125448028673835,0.808885469968398,0.8030014317720706,0.5525253694640276,0.07465129462111474,0.5284684048615664,0.13090049881858756,0.13090049881858756
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairmRMR_lambda0.5,0.5,random_forest,8,"['age', 'education-num', 'fnlwgt', 'race', 'workclass', 'hours-per-week', 'native-country', 'capital-gain']",0.792,0.667798334784608,0.4967741935483871,0.8140880450840925,0.8030014317720706,0.5525253694640276,0.06791271786601091,0.6559548607600056,0.05565765292727748,0.05565765292727748
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairmRMR_lambda0.5,0.5,gradient_boosting,8,"['age', 'education-num', 'fnlwgt', 'race', 'workclass', 'hours-per-week', 'native-country', 'capital-gain']",0.8126666666666666,0.6775357356005831,0.5163511187607573,0.8346831003140623,0.8030014317720706,0.5525253694640276,0.07973317152232753,0.5452931132612407,0.13599369913363085,0.13599369913363085
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairCFS_lambda0.5,0.5,logistic_regression,8,"['age', 'education', 'hours-per-week', 'occupation', 'education-num', 'capital-gain', 'native-country', 'fnlwgt']",0.808,0.6620062812472483,0.4875444839857651,0.8051822735766908,0.8879502171071092,0.6639653809611255,0.08165334653370486,0.5000611052721629,0.12922026778682066,0.12922026778682066
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairCFS_lambda0.5,0.5,random_forest,8,"['age', 'education', 'hours-per-week', 'occupation', 'education-num', 'capital-gain', 'native-country', 'fnlwgt']",0.7926666666666666,0.6720714418495436,0.5039872408293461,0.8023816395816415,0.8879502171071092,0.6639653809611255,0.07492674592212314,0.633446605733927,0.10690469939616698,0.10690469939616698
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairCFS_lambda0.5,0.5,gradient_boosting,8,"['age', 'education', 'hours-per-week', 'occupation', 'education-num', 'capital-gain', 'native-country', 'fnlwgt']",0.812,0.6799743662495474,0.5204081632653061,0.8361421205568982,0.8879502171071092,0.6639653809611255,0.07477105605633579,0.5807780115493084,0.10863743764767653,0.10863743764767653
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairLasso_lambda0.5,0.5,logistic_regression,8,"['education', 'occupation', 'native-country', 'workclass', 'race', 'age', 'education-num', 'hours-per-week']",0.7853333333333333,0.6356142805428093,0.4370629370629371,0.782431097065816,0.7956425608371909,0.6614663590128464,0.07670320721123522,0.5443464238284955,0.16345497505907058,0.16345497505907058
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairLasso_lambda0.5,0.5,random_forest,8,"['education', 'occupation', 'native-country', 'workclass', 'race', 'age', 'education-num', 'hours-per-week']",0.7533333333333333,0.637610190883386,0.44610778443113774,0.7601788981400854,0.7956425608371909,0.6614663590128464,0.056128192640260616,0.7510402833111995,0.11378314518246258,0.11378314518246258
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairLasso_lambda0.5,0.5,gradient_boosting,8,"['education', 'occupation', 'native-country', 'workclass', 'race', 'age', 'education-num', 'hours-per-week']",0.784,0.6424091811875666,0.45084745762711864,0.8078373724427399,0.7956425608371909,0.6614663590128464,0.052822777028159906,0.6935050495691653,0.15316355998949854,0.15316355998949854
adult,remove_entangled_proxies,"['relationship', 'marital-status']",BasicFACMIM_lambda0.5,0.5,logistic_regression,8,"['age', 'education', 'native-country', 'capital-gain', 'occupation', 'workclass', 'hours-per-week', 'capital-loss']",0.814,0.6697820152824115,0.5026737967914439,0.8136465477599821,0.8606704274147479,0.6599633530008223,0.07765730664516284,0.5186211675038974,0.06768180624835912,0.06768180624835912
adult,remove_entangled_proxies,"['relationship', 'marital-status']",BasicFACMIM_lambda0.5,0.5,random_forest,8,"['age', 'education', 'native-country', 'capital-gain', 'occupation', 'workclass', 'hours-per-week', 'capital-loss']",0.7853333333333333,0.6902670019274232,0.5306122448979592,0.8014350497510003,0.8606704274147479,0.6599633530008223,0.06518215714297118,0.7289508632138115,0.11362562352323441,0.11362562352323441
adult,remove_entangled_proxies,"['relationship', 'marital-status']",BasicFACMIM_lambda0.5,0.5,gradient_boosting,8,"['age', 'education', 'native-country', 'capital-gain', 'occupation', 'workclass', 'hours-per-week', 'capital-loss']",0.8246666666666667,0.6854166462835953,0.5328596802841918,0.8468505708890606,0.8606704274147479,0.6599633530008223,0.07067920701961691,0.5591384462151395,0.023208191126279865,0.023208191126279865
adult,remove_entangled_proxies,"['relationship', 'marital-status']",SubsetFACMIM_lambda0.5,0.5,logistic_regression,8,"['age', 'education', 'education-num', 'native-country', 'race', 'capital-gain', 'capital-loss', 'workclass']",0.8093333333333333,0.6475408232151767,0.4583333333333333,0.7866100343413985,0.551601706813253,0.5108124615765395,0.053573282022211746,0.5918615613880357,0.09341034392228931,0.09341034392228931
adult,remove_entangled_proxies,"['relationship', 'marital-status']",SubsetFACMIM_lambda0.5,0.5,random_forest,8,"['age', 'education', 'education-num', 'native-country', 'race', 'capital-gain', 'capital-loss', 'workclass']",0.7906666666666666,0.6793873337964367,0.5154320987654321,0.7958729172577755,0.551601706813253,0.5108124615765395,0.05105829188256991,0.7573515461961677,0.06243108427408767,0.06243108427408767
adult,remove_entangled_proxies,"['relationship', 'marital-status']",SubsetFACMIM_lambda0.5,0.5,gradient_boosting,8,"['age', 'education', 'education-num', 'native-country', 'race', 'capital-gain', 'capital-loss', 'workclass']",0.826,0.6767041062920095,0.5175600739371534,0.8330443013824613,0.551601706813253,0.5108124615765395,0.06061126236536819,0.5740138039391729,0.045471252297190845,0.045471252297190845
adult,remove_entangled_proxies,"['relationship', 'marital-status']",ProxyRank_lambda1.0,1.0,logistic_regression,8,"['age', 'education', 'education-num', 'capital-gain', 'workclass', 'native-country', 'hours-per-week', 'capital-loss']",0.822,0.6779124147579959,0.518918918918919,0.8114855345419679,0.6669760712341315,0.5490542838665379,0.07463931847759263,0.5224997446112984,0.09671829876608029,0.09671829876608029
adult,remove_entangled_proxies,"['relationship', 'marital-status']",ProxyRank_lambda1.0,1.0,random_forest,8,"['age', 'education', 'education-num', 'capital-gain', 'workclass', 'native-country', 'hours-per-week', 'capital-loss']",0.7886666666666666,0.6847855863965013,0.5233082706766917,0.8004847909675273,0.6669760712341315,0.5490542838665379,0.07707446766042045,0.6655638316300018,0.048726699921239125,0.048726699921239125
adult,remove_entangled_proxies,"['relationship', 'marital-status']",ProxyRank_lambda1.0,1.0,gradient_boosting,8,"['age', 'education', 'education-num', 'capital-gain', 'workclass', 'native-country', 'hours-per-week', 'capital-loss']",0.8253333333333334,0.6925662123687738,0.5451388888888888,0.8425725718870158,0.6669760712341315,0.5490542838665379,0.06574104384066938,0.6071283727365986,0.009503806773431323,0.009503806773431323
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairmRMR_lambda1.0,1.0,logistic_regression,8,"['age', 'education-num', 'fnlwgt', 'race', 'workclass', 'capital-gain', 'native-country', 'hours-per-week']",0.8186666666666667,0.6747644532281893,0.5125448028673835,0.808885469968398,0.8030014317720688,0.5525253694640276,0.07465129462111474,0.5284684048615664,0.13090049881858756,0.13090049881858756
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairmRMR_lambda1.0,1.0,random_forest,8,"['age', 'education-num', 'fnlwgt', 'race', 'workclass', 'capital-gain', 'native-country', 'hours-per-week']",0.7953333333333333,0.6680698372941718,0.49754500818330605,0.8159677719183243,0.8030014317720688,0.5525253694640276,0.06787678943544459,0.645334890803279,0.04883171436072459,0.04883171436072459
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairmRMR_lambda1.0,1.0,gradient_boosting,8,"['age', 'education-num', 'fnlwgt', 'race', 'workclass', 'capital-gain', 'native-country', 'hours-per-week']",0.8126666666666666,0.6775357356005831,0.5163511187607573,0.8347491414650374,0.8030014317720688,0.5525253694640276,0.07973317152232753,0.5452931132612407,0.13599369913363085,0.13599369913363085
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairCFS_lambda1.0,1.0,logistic_regression,8,"['age', 'education', 'capital-gain', 'education-num', 'workclass', 'fnlwgt', 'native-country', 'hours-per-week']",0.8166666666666667,0.6705745090941111,0.5045045045045045,0.8034847713997789,0.805668098438737,0.5510582918825699,0.0836214261191706,0.4751309228494826,0.15825676030454183,0.15825676030454183
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairCFS_lambda1.0,1.0,random_forest,8,"['age', 'education', 'capital-gain', 'education-num', 'workclass', 'fnlwgt', 'native-country', 'hours-per-week']",0.7893333333333333,0.6660470212994942,0.4935897435897436,0.8026824937138608,0.805668098438737,0.5510582918825699,0.05994459037597108,0.6963213137298521,0.018062483591493816,0.018062483591493816
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairCFS_lambda1.0,1.0,gradient_boosting,8,"['age', 'education', 'capital-gain', 'education-num', 'workclass', 'fnlwgt', 'native-country', 'hours-per-week']",0.8153333333333334,0.6821635081059398,0.5248713550600344,0.8321845434355097,0.805668098438737,0.5510582918825699,0.07874314365783361,0.5534905831220571,0.10863743764767653,0.10863743764767653
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairLasso_lambda1.0,1.0,logistic_regression,8,"['education', 'occupation', 'native-country', 'workclass', 'race', 'age', 'education-num', 'fnlwgt']",0.7806666666666666,0.6162495474958174,0.3963302752293578,0.7560916846853016,0.8276811317778403,0.6445879807423612,0.052643134875328346,0.6300151506649458,0.10543449724337095,0.10543449724337095
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairLasso_lambda1.0,1.0,random_forest,8,"['education', 'occupation', 'native-country', 'workclass', 'race', 'age', 'education-num', 'fnlwgt']",0.774,0.6463887720259469,0.45933014354066987,0.7635641186196911,0.8276811317778403,0.6445879807423612,0.08390885356370112,0.5954539330600304,0.17190863743764767,0.17190863743764767
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairLasso_lambda1.0,1.0,gradient_boosting,8,"['education', 'occupation', 'native-country', 'workclass', 'race', 'age', 'education-num', 'fnlwgt']",0.7886666666666666,0.6349269633789588,0.43493761140819964,0.7956173135438172,0.8276811317778403,0.6445879807423612,0.04172887607885094,0.7205005481429985,0.13441848254134942,0.13441848254134942
adult,remove_entangled_proxies,"['relationship', 'marital-status']",BasicFACMIM_lambda1.0,1.0,logistic_regression,8,"['age', 'education', 'native-country', 'capital-gain', 'capital-loss', 'fnlwgt', 'workclass', 'race']",0.8086666666666666,0.6432677161502411,0.4491362763915547,0.7852256161394788,0.74228959685151,0.5118024894410335,0.058535397488203494,0.5436068227091634,0.09855605145707536,0.09855605145707536
adult,remove_entangled_proxies,"['relationship', 'marital-status']",BasicFACMIM_lambda1.0,1.0,random_forest,8,"['age', 'education', 'native-country', 'capital-gain', 'capital-loss', 'fnlwgt', 'workclass', 'race']",0.804,0.6823909831815202,0.5227272727272727,0.817660382158127,0.74228959685151,0.5118024894410335,0.03995241478973882,0.7844729191342739,0.04195326857442894,0.04195326857442894
adult,remove_entangled_proxies,"['relationship', 'marital-status']",BasicFACMIM_lambda1.0,1.0,gradient_boosting,8,"['age', 'education', 'native-country', 'capital-gain', 'capital-loss', 'fnlwgt', 'workclass', 'race']",0.8233333333333334,0.6605704977056814,0.4854368932038835,0.8262273870207124,0.74228959685151,0.5118024894410335,0.049529337559581305,0.5914852984755194,0.013074297715935934,0.013074297715935934
adult,remove_entangled_proxies,"['relationship', 'marital-status']",SubsetFACMIM_lambda1.0,1.0,logistic_regression,8,"['age', 'education', 'education-num', 'race', 'native-country', 'capital-gain', 'capital-loss', 'workclass']",0.8093333333333333,0.6475408232151767,0.4583333333333333,0.7866100343413985,0.551601706813253,0.5108124615765395,0.053573282022211746,0.5918615613880357,0.09341034392228931,0.09341034392228931
adult,remove_entangled_proxies,"['relationship', 'marital-status']",SubsetFACMIM_lambda1.0,1.0,random_forest,8,"['age', 'education', 'education-num', 'race', 'native-country', 'capital-gain', 'capital-loss', 'workclass']",0.786,0.6734460761772447,0.5053929121725732,0.796064925789314,0.551601706813253,0.5108124615765395,0.04906626001005995,0.7668184405236198,0.07098976109215016,0.07098976109215016
adult,remove_entangled_proxies,"['relationship', 'marital-status']",SubsetFACMIM_lambda1.0,1.0,gradient_boosting,8,"['age', 'education', 'education-num', 'race', 'native-country', 'capital-gain', 'capital-loss', 'workclass']",0.826,0.6767041062920095,0.5175600739371534,0.8329171110176208,0.551601706813253,0.5108124615765395,0.06061126236536819,0.5740138039391729,0.045471252297190845,0.045471252297190845
adult,remove_entangled_proxies,"['relationship', 'marital-status']",ProxyRank_lambda2.0,2.0,logistic_regression,8,"['age', 'education', 'education-num', 'capital-gain', 'fnlwgt', 'capital-loss', 'native-country', 'workclass']",0.8073333333333333,0.6423920594076843,0.4474187380497132,0.7860107720455147,0.7164172116517342,0.5039421472426926,0.057545369623709555,0.5548040396553322,0.09855605145707536,0.09855605145707536
adult,remove_entangled_proxies,"['relationship', 'marital-status']",ProxyRank_lambda2.0,2.0,random_forest,8,"['age', 'education', 'education-num', 'capital-gain', 'fnlwgt', 'capital-loss', 'native-country', 'workclass']",0.802,0.6772422193740277,0.513911620294599,0.8067391325617118,0.7164172116517342,0.5039421472426926,0.02596028710808071,0.8536250478312738,0.065686531898136,0.065686531898136
adult,remove_entangled_proxies,"['relationship', 'marital-status']",ProxyRank_lambda2.0,2.0,gradient_boosting,8,"['age', 'education', 'education-num', 'capital-gain', 'fnlwgt', 'capital-loss', 'native-country', 'workclass']",0.8233333333333334,0.6711175141132385,0.5065176908752328,0.8301776262364371,0.7164172116517342,0.5039421472426926,0.05061517457225208,0.6285739395359737,0.01302179049619323,0.01302179049619323
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairmRMR_lambda2.0,2.0,logistic_regression,8,"['age', 'education-num', 'fnlwgt', 'race', 'capital-gain', 'workclass', 'native-country', 'hours-per-week']",0.8186666666666667,0.6747644532281893,0.5125448028673835,0.808885469968398,0.8030014317720671,0.5525253694640276,0.07465129462111474,0.5284684048615664,0.13090049881858756,0.13090049881858756
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairmRMR_lambda2.0,2.0,random_forest,8,"['age', 'education-num', 'fnlwgt', 'race', 'capital-gain', 'workclass', 'native-country', 'hours-per-week']",0.7953333333333333,0.6680698372941718,0.49754500818330605,0.8159677719183243,0.8030014317720671,0.5525253694640276,0.06787678943544459,0.645334890803279,0.04883171436072459,0.04883171436072459
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairmRMR_lambda2.0,2.0,gradient_boosting,8,"['age', 'education-num', 'fnlwgt', 'race', 'capital-gain', 'workclass', 'native-country', 'hours-per-week']",0.8126666666666666,0.6775357356005831,0.5163511187607573,0.8347491414650374,0.8030014317720671,0.5525253694640276,0.07973317152232753,0.5452931132612407,0.13599369913363085,0.13599369913363085
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairCFS_lambda2.0,2.0,logistic_regression,8,"['age', 'education', 'capital-gain', 'education-num', 'fnlwgt', 'native-country', 'workclass', 'race']",0.8046666666666666,0.642558385269399,0.448210922787194,0.7763100607578589,0.7115628992834111,0.5108244377200616,0.06256736580731183,0.5408659479728146,0.16177474402730374,0.16177474402730374
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairCFS_lambda2.0,2.0,random_forest,8,"['age', 'education', 'capital-gain', 'education-num', 'fnlwgt', 'native-country', 'workclass', 'race']",0.7913333333333333,0.6721546047804009,0.5039619651347068,0.8028634953869033,0.7115628992834111,0.5108244377200616,0.031030187865771386,0.8387076693227091,0.02126542399579945,0.027343103364331267
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairCFS_lambda2.0,2.0,gradient_boosting,8,"['age', 'education', 'capital-gain', 'education-num', 'fnlwgt', 'native-country', 'workclass', 'race']",0.812,0.6627156121280905,0.4891304347826087,0.821460194307742,0.7115628992834111,0.5108244377200616,0.05965716293144058,0.6004171234524988,0.1411919138881596,0.1411919138881596
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairLasso_lambda2.0,2.0,logistic_regression,8,"['education', 'occupation', 'native-country', 'workclass', 'race', 'age', 'education-num', 'fnlwgt']",0.7806666666666666,0.6162495474958174,0.3963302752293578,0.7560916846853016,0.8276811317778403,0.6445879807423612,0.052643134875328346,0.6300151506649458,0.10543449724337095,0.10543449724337095
adult,remove_entangled_proxies,"['relationship', 'marital-status']",FairLasso_lambda2.0,2.0,random_forest,8,"['education', 'occupation', 'native-country', 'workclass', 'race', 'age', 'education-num', 'fnlwgt']",0.774,0.6463887720259469,0.45933014354066987,0.7635641186196911,0.8276811317778403,0.6445879807423612,0.08390885356370112,0.5954539330600304,0.17190863743764767,0.17190863743764767
