dataset,selector,model,accuracy,balanced_accuracy,f1,auroc,dpd,dpr,equal_opportunity_difference,equalized_odds_difference,mean_selected_mi_sensitive,joint_subset_mi_sensitive,sensitive_attacker_balanced_accuracy,k,lambda_values,selector_runtime_seconds,n_selected_features,selected_features
German Credit,CMIM_k8,logistic_regression,0.71,0.7007936507936507,0.583732057416268,0.7801587301587303,0.054785849919122276,0.8756782636450687,0.10253456221198165,0.10253456221198165,0.019969515655104582,0.4865046117097847,0.6647091919262957,8,0.0|0.5|1.0|2.0,11.692721843719482,8,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans
German Credit,CMIM_k8,random_forest,0.7233333333333334,0.6309523809523809,0.4645161290322581,0.7351851851851854,0.0045713481960756586,0.9792531120331951,0.062211981566820285,0.062211981566820285,0.019969515655104582,0.4865046117097847,0.6647091919262957,8,0.0|0.5|1.0|2.0,11.692721843719482,8,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans
German Credit,CMIM_k8,gradient_boosting,0.74,0.6555555555555556,0.5063291139240507,0.7694708994708994,0.03432027568746043,0.8650069156293223,0.07488479262672809,0.07488479262672809,0.019969515655104582,0.4865046117097847,0.6647091919262957,8,0.0|0.5|1.0|2.0,11.692721843719482,8,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans
German Credit,mRMR_k8,logistic_regression,0.6966666666666667,0.7007936507936507,0.5844748858447488,0.7632275132275131,0.11878472466418177,0.7739258466068799,0.047235023041474644,0.09100738871868802,0.021604146894119894,0.4458177028913508,0.7186511006399887,8,0.0|0.5|1.0|2.0,3.107067346572876,8,checking_status|duration|other_payment_plans|employment|savings_status|foreign_worker|credit_history|housing
German Credit,mRMR_k8,random_forest,0.7166666666666667,0.6484126984126984,0.5029239766081871,0.7077513227513227,0.022575427245235258,0.9216499877959482,0.07142857142857145,0.07142857142857145,0.021604146894119894,0.4458177028913508,0.7186511006399887,8,0.0|0.5|1.0|2.0,3.107067346572876,8,checking_status|duration|other_payment_plans|employment|savings_status|foreign_worker|credit_history|housing
German Credit,mRMR_k8,gradient_boosting,0.72,0.6349206349206349,0.475,0.7318518518518519,0.026021520500738443,0.8976486860304288,0.009216589861751112,0.06523697963597044,0.021604146894119894,0.4458177028913508,0.7186511006399887,8,0.0|0.5|1.0|2.0,3.107067346572876,8,checking_status|duration|other_payment_plans|employment|savings_status|foreign_worker|credit_history|housing
German Credit,ProxyRank_k8_lambda0.0,logistic_regression,0.71,0.7007936507936507,0.583732057416268,0.7801587301587303,0.054785849919122276,0.8756782636450687,0.10253456221198165,0.10253456221198165,0.019969515655104582,0.4865046117097847,0.6647091919262957,8,0.0|0.5|1.0|2.0,0.3264925479888916,8,checking_status|credit_history|savings_status|duration|employment|property_magnitude|purpose|other_payment_plans
German Credit,ProxyRank_k8_lambda0.0,random_forest,0.7066666666666667,0.6,0.40540540540540543,0.7351851851851852,0.03361699134960264,0.8474305777210341,0.017281105990783363,0.017281105990783363,0.019969515655104582,0.4865046117097847,0.6647091919262957,8,0.0|0.5|1.0|2.0,0.3264925479888916,8,checking_status|credit_history|savings_status|duration|employment|property_magnitude|purpose|other_payment_plans
German Credit,ProxyRank_k8_lambda0.0,gradient_boosting,0.7366666666666667,0.65,0.4968152866242038,0.7680423280423281,0.038469653280821414,0.8486860304287691,0.05875576036866359,0.05875576036866359,0.019969515655104582,0.4865046117097847,0.6647091919262957,8,0.0|0.5|1.0|2.0,0.3264925479888916,8,checking_status|credit_history|savings_status|duration|employment|property_magnitude|purpose|other_payment_plans
German Credit,FairmRMR_k8_lambda0.0,logistic_regression,0.6966666666666667,0.7007936507936507,0.5844748858447488,0.7632275132275131,0.11878472466418177,0.7739258466068799,0.047235023041474644,0.09100738871868802,0.021604146894119894,0.4458177028913508,0.7186511006399887,8,0.0|0.5|1.0|2.0,4.842973470687866,8,checking_status|duration|other_payment_plans|employment|savings_status|foreign_worker|credit_history|housing
German Credit,FairmRMR_k8_lambda0.0,random_forest,0.7166666666666667,0.6484126984126984,0.5029239766081871,0.7077513227513227,0.022575427245235258,0.9216499877959482,0.07142857142857145,0.07142857142857145,0.021604146894119894,0.4458177028913508,0.7186511006399887,8,0.0|0.5|1.0|2.0,4.842973470687866,8,checking_status|duration|other_payment_plans|employment|savings_status|foreign_worker|credit_history|housing
German Credit,FairmRMR_k8_lambda0.0,gradient_boosting,0.72,0.6349206349206349,0.475,0.7318518518518519,0.026021520500738443,0.8976486860304288,0.009216589861751112,0.06523697963597044,0.021604146894119894,0.4458177028913508,0.7186511006399887,8,0.0|0.5|1.0|2.0,4.842973470687866,8,checking_status|duration|other_payment_plans|employment|savings_status|foreign_worker|credit_history|housing
German Credit,FairCFS_k8_lambda0.0,logistic_regression,0.71,0.7007936507936507,0.583732057416268,0.7801587301587303,0.054785849919122276,0.8756782636450687,0.10253456221198165,0.10253456221198165,0.019969515655104582,0.4865046117097847,0.6647091919262957,8,0.0|0.5|1.0|2.0,10.431975603103638,8,checking_status|credit_history|savings_status|duration|employment|property_magnitude|other_payment_plans|purpose
German Credit,FairCFS_k8_lambda0.0,random_forest,0.7266666666666667,0.6301587301587301,0.4605263157894737,0.7406349206349206,0.0592165412476264,0.7670816044260028,0.005760368663594473,0.005760368663594473,0.019969515655104582,0.4865046117097847,0.6647091919262957,8,0.0|0.5|1.0|2.0,10.431975603103638,8,checking_status|credit_history|savings_status|duration|employment|property_magnitude|other_payment_plans|purpose
German Credit,FairCFS_k8_lambda0.0,gradient_boosting,0.7366666666666667,0.65,0.4968152866242038,0.768835978835979,0.038469653280821414,0.8486860304287691,0.05875576036866359,0.05875576036866359,0.019969515655104582,0.4865046117097847,0.6647091919262957,8,0.0|0.5|1.0|2.0,10.431975603103638,8,checking_status|credit_history|savings_status|duration|employment|property_magnitude|other_payment_plans|purpose
German Credit,FairLasso_k8_lambda0.0,logistic_regression,0.73,0.7182539682539683,0.6048780487804878,0.7946031746031746,0.07138336029256626,0.8380146824130227,0.11866359447004615,0.11866359447004615,0.021545012644038734,0.49574657411725065,0.6539841057739644,8,0.0|0.5|1.0|2.0,0.29103875160217285,8,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment
German Credit,FairLasso_k8_lambda0.0,random_forest,0.7333333333333333,0.6317460317460317,0.4594594594594595,0.7420634920634921,0.012518461213868792,0.9384508990318118,0.13364055299539174,0.13364055299539174,0.021545012644038734,0.49574657411725065,0.6539841057739644,8,0.0|0.5|1.0|2.0,0.29103875160217285,8,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment
German Credit,FairLasso_k8_lambda0.0,gradient_boosting,0.7466666666666667,0.653968253968254,0.5,0.7725661375661377,0.004079049159575215,0.9803389830508474,0.09447004608294929,0.09447004608294929,0.021545012644038734,0.49574657411725065,0.6539841057739644,8,0.0|0.5|1.0|2.0,0.29103875160217285,8,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment
German Credit,BasicFACMIM_k8_lambda0.0,logistic_regression,0.71,0.7007936507936507,0.583732057416268,0.7801587301587303,0.054785849919122276,0.8756782636450687,0.10253456221198165,0.10253456221198165,0.019969515655104582,0.4865046117097847,0.6647091919262957,8,0.0|0.5|1.0|2.0,5.412459373474121,8,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans
German Credit,BasicFACMIM_k8_lambda0.0,random_forest,0.7233333333333334,0.6309523809523809,0.4645161290322581,0.7351851851851854,0.0045713481960756586,0.9792531120331951,0.062211981566820285,0.062211981566820285,0.019969515655104582,0.4865046117097847,0.6647091919262957,8,0.0|0.5|1.0|2.0,5.412459373474121,8,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans
German Credit,BasicFACMIM_k8_lambda0.0,gradient_boosting,0.74,0.6555555555555556,0.5063291139240507,0.7694708994708994,0.03432027568746043,0.8650069156293223,0.07488479262672809,0.07488479262672809,0.019969515655104582,0.4865046117097847,0.6647091919262957,8,0.0|0.5|1.0|2.0,5.412459373474121,8,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans
German Credit,SubsetFACMIM_k8_lambda0.0,logistic_regression,0.71,0.7007936507936507,0.583732057416268,0.7801587301587303,0.054785849919122276,0.8756782636450687,0.10253456221198165,0.10253456221198165,0.019969515655104582,0.4865046117097847,0.6647091919262957,8,0.0|0.5|1.0|2.0,8.561937808990479,8,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans
German Credit,SubsetFACMIM_k8_lambda0.0,random_forest,0.7233333333333334,0.6309523809523809,0.4645161290322581,0.7351851851851854,0.0045713481960756586,0.9792531120331951,0.062211981566820285,0.062211981566820285,0.019969515655104582,0.4865046117097847,0.6647091919262957,8,0.0|0.5|1.0|2.0,8.561937808990479,8,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans
German Credit,SubsetFACMIM_k8_lambda0.0,gradient_boosting,0.74,0.6555555555555556,0.5063291139240507,0.7694708994708994,0.03432027568746043,0.8650069156293223,0.07488479262672809,0.07488479262672809,0.019969515655104582,0.4865046117097847,0.6647091919262957,8,0.0|0.5|1.0|2.0,8.561937808990479,8,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans
German Credit,ProxyRank_k8_lambda0.5,logistic_regression,0.72,0.7142857142857142,0.6,0.7867989417989418,0.029537942190027422,0.9302904564315353,0.18663594470046085,0.18663594470046085,0.014315896489847784,0.46627652641563766,0.6647091919262957,8,0.0|0.5|1.0|2.0,0.1911449432373047,8,checking_status|savings_status|duration|credit_history|property_magnitude|other_payment_plans|purpose|foreign_worker
German Credit,ProxyRank_k8_lambda0.5,random_forest,0.7133333333333334,0.6238095238095238,0.45569620253164556,0.7246825396825396,0.01322174555172656,0.944279786603438,0.010368663594470029,0.06523697963597044,0.014315896489847784,0.46627652641563766,0.6647091919262957,8,0.0|0.5|1.0|2.0,0.1911449432373047,8,checking_status|savings_status|duration|credit_history|property_magnitude|other_payment_plans|purpose|foreign_worker
German Credit,ProxyRank_k8_lambda0.5,gradient_boosting,0.7333333333333333,0.6603174603174603,0.5180722891566265,0.7515608465608467,0.0011252549405724732,0.9955739972337483,0.12327188940092165,0.12327188940092165,0.014315896489847784,0.46627652641563766,0.6647091919262957,8,0.0|0.5|1.0|2.0,0.1911449432373047,8,checking_status|savings_status|duration|credit_history|property_magnitude|other_payment_plans|purpose|foreign_worker
