selector,model,k,lambda,selected_feature_count,selected_features,diagnostics_path,accuracy,balanced_accuracy,f1,auroc,dpd,dpr,selection_rate_min,selection_rate_max,equalized_odds_difference,equalized_odds_ratio,tpr_min,tpr_max,fpr_min,fpr_max,equal_opportunity_difference,equal_opportunity_ratio,mean_selected_mi_sensitive,max_selected_mi_sensitive,joint_subset_mi_sensitive,sensitive_attacker_balanced_accuracy,sensitive_attacker_auroc,sensitive_attacker_status,utility_norm,fairness_norm,tradeoff_score,pareto_optimal,pareto_utility_col,pareto_fairness_col
CMIM_k8,logistic_regression,8,,8.0,relationship|occupation|education|age|hours-per-week|native-country|workclass|marital-status,results/adult/final/diagnostics/CMIM_k8_diagnostics.csv,0.7846666666666666,0.8140171209742526,0.6720812182741117,0.8916793571514314,0.3354392715355957,0.3445735538901411,0.1763485477178423,0.5117878192534381,0.2590347123157394,0.2434027777777777,0.8064516129032258,0.886435331230284,0.0833333333333333,0.3423680456490727,0.0799837183270582,0.9097692572609344,0.0715649002832443,0.2717193255261839,0.5925344270293258,0.8591294516676088,0.9391746749576032,ok,0.7802197802197791,0.11935912930909998,0.44978945476443954,False,accuracy,equalized_odds_difference
CMIM_k8,random_forest,8,,8.0,relationship|occupation|education|age|hours-per-week|native-country|workclass|marital-status,results/adult/final/diagnostics/CMIM_k8_diagnostics.csv,0.7473333333333333,0.7916591151417294,0.6380133715377269,0.8813135652063391,0.4330270891586301,0.2591234003975034,0.1514522821576763,0.5844793713163065,0.3660451056314109,0.1586963309914129,0.7096774193548387,0.9148264984227128,0.069047619047619,0.4350927246790299,0.2051490790678741,0.7757508342602892,0.0715649002832443,0.2717193255261839,0.5925344270293258,0.8591294516676088,0.9391746749576032,ok,0.0,0.0,0.0,False,accuracy,equalized_odds_difference
CMIM_k8,gradient_boosting,8,,8.0,relationship|occupation|education|age|hours-per-week|native-country|workclass|marital-status,results/adult/final/diagnostics/CMIM_k8_diagnostics.csv,0.8426666666666667,0.7646254404402402,0.6609195402298851,0.8982744863590038,0.2227416869787802,0.2126700092208391,0.0601659751037344,0.2829076620825147,0.2820291034903837,0.1236331569664902,0.3709677419354839,0.6529968454258676,0.0142857142857142,0.115549215406562,0.2820291034903837,0.568100358422939,0.0715649002832443,0.2717193255261839,0.5925344270293258,0.8591294516676088,0.9391746749576032,ok,0.5000000000000012,0.0,0.2500000000000006,False,accuracy,equalized_odds_difference
mRMR_k8,logistic_regression,8,,8.0,relationship|education-num|capital-gain|hours-per-week|age|capital-loss|occupation|fnlwgt,results/adult/final/diagnostics/mRMR_k8_diagnostics.csv,0.7806666666666666,0.8061015536919307,0.6639427987742594,0.8965703915887389,0.3692864537902811,0.2880045265937382,0.1493775933609958,0.518664047151277,0.293302085456151,0.1742780646395104,0.7419354838709677,0.8801261829652997,0.0619047619047619,0.3552068473609129,0.1381906990943319,0.842987628627587,0.0548819285762679,0.2717193255261839,0.5867927222905123,0.8660260033917467,0.9345166760881854,ok,0.7142857142857132,0.0,0.3571428571428566,False,accuracy,equalized_odds_difference
mRMR_k8,random_forest,8,,8.0,relationship|education-num|capital-gain|hours-per-week|age|capital-loss|occupation|fnlwgt,results/adult/final/diagnostics/mRMR_k8_diagnostics.csv,0.792,0.8197966854885974,0.680327868852459,0.9113917793903388,0.3938525625871247,0.2491724555923353,0.1307053941908713,0.5245579567779961,0.3056891515522043,0.1289101819589624,0.7096774193548387,0.9085173501577288,0.0452380952380952,0.3509272467902996,0.1988399308028899,0.7811379928315413,0.0548819285762679,0.2717193255261839,0.5867927222905123,0.8660260033917467,0.9345166760881854,ok,0.9571428571428572,0.17410719309589429,0.5656250251193757,False,accuracy,equalized_odds_difference
mRMR_k8,gradient_boosting,8,,8.0,relationship|education-num|capital-gain|hours-per-week|age|capital-loss|occupation|fnlwgt,results/adult/final/diagnostics/mRMR_k8_diagnostics.csv,0.8613333333333333,0.7841001367512516,0.695906432748538,0.9252363725377124,0.1773267899795384,0.318797463399358,0.0829875518672199,0.2603143418467583,0.0841552883635622,0.0782366071428571,0.5967741935483871,0.6340694006309149,0.0071428571428571,0.0912981455064194,0.0372952070825277,0.941181190820093,0.0548819285762679,0.2717193255261839,0.5867927222905123,0.8660260033917467,0.9345166760881854,ok,0.9117647058823529,0.8251669769791107,0.8684658414307318,False,accuracy,equalized_odds_difference
ProxyRank_k8_lambda0.0,logistic_regression,8,0.0,8.0,relationship|marital-status|occupation|education|age|education-num|hours-per-week|workclass,results/adult/final/diagnostics/ProxyRank_k8_lambda0.0_diagnostics.csv,0.7786666666666666,0.808256386236375,0.6646464646464646,0.8898705217495688,0.3372938558233946,0.3459711519462556,0.1784232365145228,0.5157170923379175,0.2652129610760139,0.2442508710801393,0.8064516129032258,0.8801261829652997,0.0857142857142857,0.3509272467902996,0.0736745700620739,0.9162909006821598,0.0706172955640957,0.2717193255261839,0.5869269590475168,0.8625777275296778,0.938111927642736,ok,0.6813186813186803,0.09783923078464207,0.3895789560516612,False,accuracy,equalized_odds_difference
ProxyRank_k8_lambda0.0,random_forest,8,0.0,8.0,relationship|marital-status|occupation|education|age|education-num|hours-per-week|workclass,results/adult/final/diagnostics/ProxyRank_k8_lambda0.0_diagnostics.csv,0.7693333333333333,0.8011387307318427,0.654690618762475,0.8847700060490656,0.3949367810938379,0.2716564435624511,0.1473029045643153,0.5422396856581533,0.318025270022417,0.1681503198294242,0.7096774193548387,0.8958990536277602,0.0642857142857142,0.3823109843081312,0.1862216342729215,0.7921399363925489,0.0706172955640957,0.2717193255261839,0.5869269590475168,0.8625777275296778,0.938111927642736,ok,0.47142857142857103,0.13852152481653068,0.30497504812255083,False,accuracy,equalized_odds_difference
ProxyRank_k8_lambda0.0,gradient_boosting,8,0.0,8.0,relationship|marital-status|occupation|education|age|education-num|hours-per-week|workclass,results/adult/final/diagnostics/ProxyRank_k8_lambda0.0_diagnostics.csv,0.8386666666666667,0.7680618746454706,0.6620111731843575,0.8941601802009609,0.224046009994375,0.2447720590255832,0.0726141078838174,0.2966601178781925,0.2269766968556019,0.1451345755693582,0.4354838709677419,0.6624605678233438,0.019047619047619,0.1312410841654779,0.2269766968556019,0.657373271889401,0.0706172955640957,0.2717193255261839,0.5869269590475168,0.8625777275296778,0.938111927642736,ok,0.4117647058823541,0.22957776363250604,0.3206712347574301,False,accuracy,equalized_odds_difference
FairmRMR_k8_lambda0.0,logistic_regression,8,0.0,8.0,relationship|education-num|capital-gain|hours-per-week|age|capital-loss|occupation|fnlwgt,results/adult/final/diagnostics/FairmRMR_k8_lambda0.0_diagnostics.csv,0.7806666666666666,0.8061015536919307,0.6639427987742594,0.8965703915887389,0.3692864537902811,0.2880045265937382,0.1493775933609958,0.518664047151277,0.293302085456151,0.1742780646395104,0.7419354838709677,0.8801261829652997,0.0619047619047619,0.3552068473609129,0.1381906990943319,0.842987628627587,0.0548819285762679,0.2717193255261839,0.5867927222905123,0.8660260033917467,0.9345166760881854,ok,0.7142857142857132,0.0,0.3571428571428566,False,accuracy,equalized_odds_difference
