selector,model,k,lambda,selected_feature_count,selected_features,diagnostics_path,accuracy,balanced_accuracy,f1,auroc,dpd,dpr,selection_rate_min,selection_rate_max,equalized_odds_difference,equalized_odds_ratio,tpr_min,tpr_max,fpr_min,fpr_max,equal_opportunity_difference,equal_opportunity_ratio,mean_selected_mi_sensitive,max_selected_mi_sensitive,joint_subset_mi_sensitive,sensitive_attacker_balanced_accuracy,sensitive_attacker_auroc,sensitive_attacker_status,utility_norm,fairness_norm,tradeoff_score
FairCFS_k8_lambda0.5,gradient_boosting,8,0.5,8.0,education|marital-status|age|hours-per-week|occupation|capital-gain|relationship|capital-loss,results/adult/final/diagnostics/FairCFS_k8_lambda0.5_diagnostics.csv,0.8653333333333333,0.7850298569643105,0.7002967359050445,0.9251775294862532,0.1613895931327393,0.3506142062880291,0.0871369294605809,0.2485265225933202,0.0727430201752598,0.0894132653061224,0.6214511041009464,0.6290322580645161,0.0071428571428571,0.0798858773181169,0.0075811539635697,0.9879479090835558,0.0689342547516801,0.2717193255261839,0.5740663389396863,0.8625777275296778,0.9345618993781798,ok,1.0,0.8727580482655303,0.9363790241327652
SubsetFACMIM_k8_lambda1.0,logistic_regression,8,1.0,8.0,education|age|education-num|capital-gain|capital-loss|native-country|workclass|hours-per-week,results/adult/final/diagnostics/SubsetFACMIM_k8_lambda1.0_diagnostics.csv,0.7646666666666667,0.7447494345182755,0.6020293122886133,0.8278087553753127,0.0893787346436345,0.7567177757560964,0.2780082987551867,0.3673870333988212,0.0062073878090974,0.991253226268999,0.7034700315457413,0.7096774193548387,0.2142857142857142,0.2154065620542082,0.0062073878090974,0.991253226268999,0.0108015760573474,0.0359540873858558,0.2518059131432508,0.6311475409836065,0.6798869417750142,ok,0.4505494505494515,1.0,0.7252747252747258
ProxyRank_k8_lambda2.0,random_forest,8,2.0,8.0,education|education-num|age|fnlwgt|capital-gain|capital-loss|native-country|workclass,results/adult/final/diagnostics/ProxyRank_k8_lambda2.0_diagnostics.csv,0.794,0.7530227675534706,0.6217870257037944,0.8347922487225172,0.0786995899534519,0.7519622830569223,0.2385892116182572,0.3172888015717092,0.0665004579220515,0.9083771468629512,0.6593059936908517,0.7258064516129032,0.1626248216833095,0.1666666666666666,0.0665004579220515,0.9083771468629512,0.0064451508567111,0.0126614406876996,0.2596870075993482,0.579479932165065,0.6039344262295082,ok,1.0,0.864088367340421,0.9320441836702105
