dataset,selector,model,accuracy,balanced_accuracy,f1,auroc,dpd,dpr,equal_opportunity_difference,equalized_odds_difference,mean_selected_mi_sensitive,joint_subset_mi_sensitive,sensitive_attacker_balanced_accuracy,k,lambda_values,selector_runtime_seconds,n_selected_features,selected_features
COMPAS,FairCFS_k5_lambda0.5,random_forest,0.65,0.6484942645875089,0.6258018531717747,0.6987538618325121,0.15293763870927268,0.71064976405216,0.12121614210144538,0.12798259121161604,0.0347603430006853,0.5164021200862973,0.64602684987206,5,0.0|0.5|1.0|2.0,3.2117040157318115,5,priors_count|c_charge_desc|age|juv_fel_count|juv_misd_count
COMPAS,FairCFS_k5_lambda0.5,gradient_boosting,0.676,0.6714510852396345,0.6340361445783133,0.7339900159024506,0.20177990631877812,0.595079873387261,0.2370362507297914,0.2370362507297914,0.0347603430006853,0.5164021200862973,0.64602684987206,5,0.0|0.5|1.0|2.0,3.2117040157318115,5,priors_count|c_charge_desc|age|juv_fel_count|juv_misd_count
COMPAS,FairLasso_k5_lambda0.5,logistic_regression,0.6633333333333333,0.6626351306731681,0.6446164672765659,0.7142520583054163,0.2146034229251491,0.6205131551046373,0.23769085151177405,0.23769085151177405,0.03848845002234687,0.3884508583100029,0.6488586867287396,5,0.0|0.5|1.0|2.0,1.2002627849578857,5,c_charge_desc|priors_count|age|c_charge_degree|age_cat
COMPAS,FairLasso_k5_lambda0.5,random_forest,0.6473333333333333,0.6450621195057569,0.6180505415162455,0.6986887171130717,0.1908934768130674,0.6411202635914333,0.17161155635758896,0.17161155635758896,0.03848845002234687,0.3884508583100029,0.6488586867287396,5,0.0|0.5|1.0|2.0,1.2002627849578857,5,c_charge_desc|priors_count|age|c_charge_degree|age_cat
COMPAS,FairLasso_k5_lambda0.5,gradient_boosting,0.68,0.6752990856537049,0.6374622356495468,0.7360630458101237,0.20283515757742354,0.5911246146351259,0.2330201864727633,0.2330201864727633,0.03848845002234687,0.3884508583100029,0.6488586867287396,5,0.0|0.5|1.0|2.0,1.2002627849578857,5,c_charge_desc|priors_count|age|c_charge_degree|age_cat
COMPAS,BasicFACMIM_k5_lambda0.5,logistic_regression,0.6586666666666666,0.6570692729313874,0.6342857142857142,0.711182224950963,0.20492352195642105,0.6257736091879673,0.23794738425065903,0.23794738425065903,0.03460023811775605,0.5133623258300353,0.6463552322567434,5,0.0|0.5|1.0|2.0,10.009577751159668,5,priors_count|c_charge_desc|age|c_charge_degree|juv_fel_count
COMPAS,BasicFACMIM_k5_lambda0.5,random_forest,0.6513333333333333,0.650336164600181,0.6303886925795052,0.6999746560269575,0.15530641950665158,0.7110653487095003,0.1117598145887515,0.13937211285170714,0.03460023811775605,0.5133623258300353,0.6463552322567434,5,0.0|0.5|1.0|2.0,10.009577751159668,5,priors_count|c_charge_desc|age|c_charge_degree|juv_fel_count
COMPAS,BasicFACMIM_k5_lambda0.5,gradient_boosting,0.6786666666666666,0.6742960354530056,0.6381381381381381,0.7346298619824342,0.20349192234679025,0.5943788244292775,0.23962811598818184,0.23962811598818184,0.03460023811775605,0.5133623258300353,0.6463552322567434,5,0.0|0.5|1.0|2.0,10.009577751159668,5,priors_count|c_charge_desc|age|c_charge_degree|juv_fel_count
COMPAS,SubsetFACMIM_k5_lambda0.5,logistic_regression,0.6373333333333333,0.6324642016380774,0.5891238670694864,0.6779325386272491,0.15579161370424555,0.6734227440425088,0.16875431240380023,0.16875431240380023,0.03016569938260626,0.3914698918879309,0.6192535388736484,5,0.0|0.5|1.0|2.0,11.266715049743652,5,priors_count|c_charge_desc|juv_fel_count|juv_misd_count|juv_other_count
COMPAS,SubsetFACMIM_k5_lambda0.5,random_forest,0.626,0.6229735976483648,0.5902118334550767,0.6570210836868698,0.1231655323945533,0.7505967790740679,0.10631070537657239,0.10631070537657239,0.03016569938260626,0.3914698918879309,0.6192535388736484,5,0.0|0.5|1.0|2.0,11.266715049743652,5,priors_count|c_charge_desc|juv_fel_count|juv_misd_count|juv_other_count
COMPAS,SubsetFACMIM_k5_lambda0.5,gradient_boosting,0.65,0.6448033254148291,0.6007604562737643,0.6916834287896825,0.14017869167292374,0.6983624779182629,0.16111140597632828,0.16111140597632828,0.03016569938260626,0.3914698918879309,0.6192535388736484,5,0.0|0.5|1.0|2.0,11.266715049743652,5,priors_count|c_charge_desc|juv_fel_count|juv_misd_count|juv_other_count
COMPAS,ProxyRank_k5_lambda1.0,logistic_regression,0.638,0.6278906853759921,0.5471226021684737,0.6825533517404349,0.18738458189358567,0.5390236043223912,0.23740778090334902,0.23740778090334902,0.007741074845776891,0.09593303513082835,0.5913825451848627,5,0.0|0.5|1.0|2.0,0.29825735092163086,5,priors_count|c_charge_degree|juv_fel_count|juv_misd_count|juv_other_count
COMPAS,ProxyRank_k5_lambda1.0,random_forest,0.63,0.6284992976863808,0.604982206405694,0.6615276704426807,0.14687547850663502,0.7215290821519638,0.15878491941333617,0.15878491941333617,0.007741074845776891,0.09593303513082835,0.5913825451848627,5,0.0|0.5|1.0|2.0,0.29825735092163086,5,priors_count|c_charge_degree|juv_fel_count|juv_misd_count|juv_other_count
COMPAS,ProxyRank_k5_lambda1.0,gradient_boosting,0.636,0.6285251770954736,0.5673534072900158,0.6798511844737825,0.1887516119331945,0.5796628691861778,0.22886258691152278,0.22886258691152278,0.007741074845776891,0.09593303513082835,0.5913825451848627,5,0.0|0.5|1.0|2.0,0.29825735092163086,5,priors_count|c_charge_degree|juv_fel_count|juv_misd_count|juv_other_count
COMPAS,FairmRMR_k5_lambda1.0,logistic_regression,0.638,0.6278906853759921,0.5471226021684737,0.6825533517404349,0.18738458189358567,0.5390236043223912,0.23740778090334902,0.23740778090334902,0.007741074845776891,0.09593303513082835,0.5913825451848627,5,0.0|0.5|1.0|2.0,0.8013124465942383,5,priors_count|juv_fel_count|juv_misd_count|juv_other_count|c_charge_degree
COMPAS,FairmRMR_k5_lambda1.0,random_forest,0.63,0.6284992976863808,0.604982206405694,0.6615276704426807,0.14687547850663502,0.7215290821519638,0.15878491941333617,0.15878491941333617,0.007741074845776891,0.09593303513082835,0.5913825451848627,5,0.0|0.5|1.0|2.0,0.8013124465942383,5,priors_count|juv_fel_count|juv_misd_count|juv_other_count|c_charge_degree
COMPAS,FairmRMR_k5_lambda1.0,gradient_boosting,0.636,0.6285251770954736,0.5673534072900158,0.6798511844737825,0.1887516119331945,0.5796628691861778,0.22886258691152278,0.22886258691152278,0.007741074845776891,0.09593303513082835,0.5913825451848627,5,0.0|0.5|1.0|2.0,0.8013124465942383,5,priors_count|juv_fel_count|juv_misd_count|juv_other_count|c_charge_degree
COMPAS,FairCFS_k5_lambda1.0,logistic_regression,0.6513333333333333,0.6490778898822219,0.6223826714801444,0.7080053043864706,0.19366074409972495,0.6366826796616505,0.21553173044601315,0.21553173044601315,0.0347603430006853,0.5164021200862972,0.64602684987206,5,0.0|0.5|1.0|2.0,3.198429822921753,5,priors_count|c_charge_desc|juv_fel_count|juv_misd_count|age
COMPAS,FairCFS_k5_lambda1.0,random_forest,0.652,0.6505440922663401,0.6282051282051282,0.69924110863819,0.16512652868457023,0.6908637523787815,0.1318401358738921,0.14091828813580892,0.0347603430006853,0.5164021200862972,0.64602684987206,5,0.0|0.5|1.0|2.0,3.198429822921753,5,priors_count|c_charge_desc|juv_fel_count|juv_misd_count|age
COMPAS,FairCFS_k5_lambda1.0,gradient_boosting,0.6766666666666666,0.6721623227929772,0.6350639578630549,0.7334278080497455,0.20013245986078798,0.5983858726838569,0.2330201864727633,0.2330201864727633,0.0347603430006853,0.5164021200862972,0.64602684987206,5,0.0|0.5|1.0|2.0,3.198429822921753,5,priors_count|c_charge_desc|juv_fel_count|juv_misd_count|age
COMPAS,FairLasso_k5_lambda1.0,logistic_regression,0.6586666666666666,0.6570692729313874,0.6342857142857142,0.711182224950963,0.20492352195642105,0.6257736091879673,0.23794738425065903,0.23794738425065903,0.03460023811775605,0.5133623258300353,0.6463552322567434,5,0.0|0.5|1.0|2.0,1.2403509616851807,5,c_charge_desc|priors_count|age|c_charge_degree|juv_fel_count
COMPAS,FairLasso_k5_lambda1.0,random_forest,0.6513333333333333,0.650336164600181,0.6303886925795052,0.6999746560269575,0.15530641950665158,0.7110653487095003,0.1117598145887515,0.13937211285170714,0.03460023811775605,0.5133623258300353,0.6463552322567434,5,0.0|0.5|1.0|2.0,1.2403509616851807,5,c_charge_desc|priors_count|age|c_charge_degree|juv_fel_count
COMPAS,FairLasso_k5_lambda1.0,gradient_boosting,0.6786666666666666,0.6742960354530056,0.6381381381381381,0.7346298619824342,0.20349192234679025,0.5943788244292775,0.23962811598818184,0.23962811598818184,0.03460023811775605,0.5133623258300353,0.6463552322567434,5,0.0|0.5|1.0|2.0,1.2403509616851807,5,c_charge_desc|priors_count|age|c_charge_degree|juv_fel_count
COMPAS,BasicFACMIM_k5_lambda1.0,logistic_regression,0.6513333333333333,0.6490778898822219,0.6223826714801444,0.7080053043864706,0.19366074409972495,0.6366826796616505,0.21553173044601315,0.21553173044601315,0.0347603430006853,0.5164021200862973,0.64602684987206,5,0.0|0.5|1.0|2.0,10.010579586029053,5,priors_count|c_charge_desc|age|juv_fel_count|juv_misd_count
COMPAS,BasicFACMIM_k5_lambda1.0,random_forest,0.65,0.6484942645875089,0.6258018531717747,0.6987538618325121,0.15293763870927268,0.71064976405216,0.12121614210144538,0.12798259121161604,0.0347603430006853,0.5164021200862973,0.64602684987206,5,0.0|0.5|1.0|2.0,10.010579586029053,5,priors_count|c_charge_desc|age|juv_fel_count|juv_misd_count
COMPAS,BasicFACMIM_k5_lambda1.0,gradient_boosting,0.676,0.6714510852396345,0.6340361445783133,0.7339900159024506,0.20177990631877812,0.595079873387261,0.2370362507297914,0.2370362507297914,0.0347603430006853,0.5164021200862973,0.64602684987206,5,0.0|0.5|1.0|2.0,10.010579586029053,5,priors_count|c_charge_desc|age|juv_fel_count|juv_misd_count
COMPAS,SubsetFACMIM_k5_lambda1.0,logistic_regression,0.6846666666666666,0.6830459529066146,0.6614173228346457,0.7275246255963419,0.2624439397768845,0.5386566176756735,0.2838136687720043,0.2838136687720043,0.012175537202695852,0.1754057224535653,0.6428610960961239,5,0.0|0.5|1.0|2.0,2.774740219116211,5,priors_count|age|juv_fel_count|juv_misd_count|juv_other_count
COMPAS,SubsetFACMIM_k5_lambda1.0,random_forest,0.646,0.643555759417874,0.6154960173787111,0.6743576105987782,0.17811239163842513,0.6601402441600136,0.1712223342710047,0.1712223342710047,0.012175537202695852,0.1754057224535653,0.6428610960961239,5,0.0|0.5|1.0|2.0,2.774740219116211,5,priors_count|age|juv_fel_count|juv_misd_count|juv_other_count
COMPAS,SubsetFACMIM_k5_lambda1.0,gradient_boosting,0.6673333333333333,0.6611983772718105,0.6134779240898528,0.7237444470819626,0.20462281224460432,0.5690373317584159,0.25037595315181427,0.25037595315181427,0.012175537202695852,0.1754057224535653,0.6428610960961239,5,0.0|0.5|1.0|2.0,2.774740219116211,5,priors_count|age|juv_fel_count|juv_misd_count|juv_other_count
