dataset,variant,selector,best_accuracy,mean_accuracy,mean_balanced_accuracy,mean_joint_mi,min_joint_mi,mean_attacker_ba,min_attacker_ba,mean_dpd,mean_eod,mean_eodds
german_credit,original,FairLasso_lambda1.0,0.7366666666666667,0.7155555555555555,0.617989417989418,0.8403780664201559,0.8403780664201559,0.5586596348077019,0.5586596348077019,0.0731711362090983,0.05454545454545453,0.08216690716690715
german_credit,original,FairLasso_lambda2.0,0.7366666666666667,0.721111111111111,0.6251322751322751,0.8403780664201559,0.8403780664201559,0.5586596348077019,0.5586596348077019,0.07647146624210159,0.05714285714285714,0.0867965367965368
german_credit,original,FairmRMR_lambda0.0,0.76,0.7333333333333334,0.6486772486772487,0.793711399753489,0.793711399753489,0.5762475745061943,0.5762475745061943,0.03890740832877257,0.07099567099567096,0.07787397787397786
german_credit,original,FairmRMR_lambda0.5,0.75,0.7388888888888889,0.6558201058201059,0.7036462330579747,0.7036462330579747,0.49741280660729387,0.4974128066072939,0.024196892051014152,0.08051948051948049,0.08051948051948049
german_credit,original,FairmRMR_lambda1.0,0.75,0.7433333333333333,0.6600529100529101,0.7036462330579765,0.7036462330579765,0.49741280660729387,0.4974128066072939,0.027546975803107953,0.09004329004329,0.09004329004329
german_credit,original,FairmRMR_lambda2.0,0.75,0.7444444444444445,0.6619047619047619,0.7036462330579747,0.7036462330579747,0.49741280660729387,0.4974128066072939,0.030847305836111255,0.09956709956709953,0.09956709956709953
german_credit,original,ProxyRank_lambda0.0,0.7633333333333333,0.7422222222222222,0.653968253968254,0.8882598263421588,0.8882598263421588,0.5265933628538733,0.5265933628538733,0.04484468547357248,0.04069264069264067,0.06822390572390571
german_credit,original,ProxyRank_lambda0.5,0.7766666666666666,0.75,0.6626984126984127,0.8498939096610663,0.8498939096610663,0.5071645355490323,0.5071645355490323,0.036568983531518974,0.025974025974025965,0.04144420394420393
german_credit,original,ProxyRank_lambda1.0,0.75,0.7422222222222222,0.6592592592592593,0.7036462330579747,0.7036462330579747,0.49741280660729387,0.4974128066072939,0.025871933927061053,0.07445887445887443,0.07445887445887443
german_credit,original,ProxyRank_lambda2.0,0.75,0.741111111111111,0.6605820105820106,0.7036462330579747,0.7036462330579747,0.49741280660729387,0.4974128066072939,0.03242284027397715,0.09350649350649347,0.09350649350649347
german_credit,original,SubsetFACMIM_lambda0.0,0.7633333333333333,0.741111111111111,0.65,0.8882598263421588,0.8882598263421588,0.5265933628538733,0.5265933628538733,0.04326915103570659,0.0225108225108225,0.057112794612794594
german_credit,original,SubsetFACMIM_lambda0.5,0.76,0.7366666666666667,0.6447089947089947,0.5248543772896959,0.5248543772896959,0.5,0.5,0.029271771398245345,0.06580086580086579,0.07490981240981238
german_credit,original,SubsetFACMIM_lambda1.0,0.7133333333333334,0.7022222222222222,0.6010582010582011,0.41676326684857123,0.41676326684857123,0.5982635952037415,0.5982635952037415,0.03671824468879048,0.05367965367965368,0.06433982683982684
german_credit,original,SubsetFACMIM_lambda2.0,0.6866666666666666,0.6788888888888889,0.5621693121693122,0.3712219717302876,0.3712219717302876,0.5122642917558088,0.5122642917558088,0.052788695955022634,0.06839826839826839,0.07222222222222223
german_credit,original,mRMR,0.76,0.7333333333333334,0.6486772486772487,0.793711399753489,0.793711399753489,0.5762475745061943,0.5762475745061943,0.03890740832877257,0.07099567099567096,0.07787397787397786
german_credit,remove_entangled_proxies,BasicFACMIM_lambda0.0,0.7333333333333333,0.7188888888888889,0.6309523809523809,0.8815931596754893,0.8815931596754893,0.5047266033135976,0.5047266033135976,0.039985405575733456,0.0961038961038961,0.10087181337181335
german_credit,remove_entangled_proxies,BasicFACMIM_lambda0.5,0.7333333333333333,0.7188888888888889,0.6309523809523809,0.8815931596754893,0.8815931596754893,0.5047266033135976,0.5047266033135976,0.039985405575733456,0.0961038961038961,0.10087181337181335
german_credit,remove_entangled_proxies,BasicFACMIM_lambda1.0,0.7266666666666667,0.7222222222222222,0.6333333333333333,0.8590768680016101,0.8590768680016101,0.5047266033135976,0.5047266033135976,0.06902499295155647,0.1186147186147186,0.12510822510822509
german_credit,remove_entangled_proxies,BasicFACMIM_lambda2.0,0.7266666666666667,0.7144444444444445,0.6235449735449735,0.7052803163768857,0.7052803163768857,0.5099009900990099,0.5099009900990099,0.03577292402607094,0.08744588744588744,0.09134800384800384
german_credit,remove_entangled_proxies,CMIM,0.7333333333333333,0.7188888888888889,0.6309523809523809,0.8815931596754893,0.8815931596754893,0.5047266033135976,0.5047266033135976,0.039985405575733456,0.0961038961038961,0.10087181337181335
german_credit,remove_entangled_proxies,FairCFS_lambda0.0,0.7333333333333333,0.7088888888888888,0.6216931216931217,0.7549264930088224,0.7549264930088224,0.4999253694213642,0.49992536942136423,0.06816259515398777,0.1307359307359307,0.1307359307359307
german_credit,remove_entangled_proxies,FairCFS_lambda0.5,0.7333333333333333,0.7088888888888888,0.6216931216931217,0.7549264930088224,0.7549264930088224,0.4999253694213642,0.49992536942136423,0.06816259515398777,0.1307359307359307,0.1307359307359307
german_credit,remove_entangled_proxies,FairCFS_lambda1.0,0.7333333333333333,0.7088888888888888,0.6216931216931217,0.7549264930088224,0.7549264930088224,0.4999253694213642,0.49992536942136423,0.06816259515398777,0.1307359307359307,0.1307359307359307
german_credit,remove_entangled_proxies,FairCFS_lambda2.0,0.72,0.7122222222222222,0.6198412698412699,0.7052803163768857,0.7052803163768857,0.5099009900990099,0.5099009900990099,0.03683433670000164,0.0909090909090909,0.0909090909090909
german_credit,remove_entangled_proxies,FairLasso_lambda0.0,0.7133333333333334,0.708888888888889,0.6142857142857143,0.6074637231503965,0.6074637231503965,0.504950495049505,0.504950495049505,0.06461349652553194,0.13506493506493508,0.16424362674362675
german_credit,remove_entangled_proxies,FairLasso_lambda0.5,0.7133333333333334,0.708888888888889,0.6142857142857143,0.6074637231503965,0.6074637231503965,0.504950495049505,0.504950495049505,0.06461349652553194,0.13506493506493508,0.16424362674362675
german_credit,remove_entangled_proxies,FairLasso_lambda1.0,0.7133333333333334,0.708888888888889,0.6142857142857143,0.6074637231503965,0.6074637231503965,0.504950495049505,0.504950495049505,0.06461349652553194,0.13506493506493508,0.16424362674362675
german_credit,remove_entangled_proxies,FairLasso_lambda2.0,0.7133333333333334,0.708888888888889,0.6142857142857143,0.6074637231503965,0.6074637231503965,0.504950495049505,0.504950495049505,0.06461349652553194,0.13506493506493508,0.16424362674362675
german_credit,remove_entangled_proxies,FairmRMR_lambda0.0,0.73,0.71,0.6256613756613757,0.7428943580940324,0.7428943580940324,0.5096770983631026,0.5096770983631026,0.061611688807071664,0.16450216450216448,0.16450216450216448
german_credit,remove_entangled_proxies,FairmRMR_lambda0.5,0.7333333333333333,0.7111111111111111,0.6243386243386243,0.7549264930088206,0.7549264930088206,0.4999253694213642,0.49992536942136423,0.06816259515398777,0.13679653679653678,0.13679653679653678
german_credit,remove_entangled_proxies,FairmRMR_lambda1.0,0.7333333333333333,0.7111111111111111,0.6243386243386243,0.7549264930088206,0.7549264930088206,0.4999253694213642,0.49992536942136423,0.06816259515398777,0.13679653679653678,0.13679653679653678
german_credit,remove_entangled_proxies,FairmRMR_lambda2.0,0.7266666666666667,0.7155555555555555,0.6243386243386243,0.7052803163768848,0.7052803163768848,0.5099009900990099,0.5099009900990099,0.04013466673300495,0.08744588744588744,0.08744588744588744
german_credit,remove_entangled_proxies,ProxyRank_lambda0.0,0.7333333333333333,0.7333333333333333,0.6455026455026455,0.8282598263421566,0.8282598263421566,0.5048758644708692,0.5048758644708692,0.05744896097649966,0.16190476190476188,0.1644901394901395
german_credit,remove_entangled_proxies,ProxyRank_lambda0.5,0.73,0.7255555555555556,0.6335978835978836,0.7749264930088202,0.7749264930088202,0.5048758644708692,0.5048758644708692,0.05491152130288406,0.10822510822510822,0.11413540163540163
german_credit,remove_entangled_proxies,ProxyRank_lambda1.0,0.73,0.7255555555555556,0.6335978835978836,0.7749264930088202,0.7749264930088202,0.5048758644708692,0.5048758644708692,0.05491152130288406,0.10822510822510822,0.11413540163540163
german_credit,remove_entangled_proxies,ProxyRank_lambda2.0,0.72,0.7122222222222222,0.6198412698412699,0.7052803163768857,0.7052803163768857,0.5099009900990099,0.5099009900990099,0.03683433670000164,0.0909090909090909,0.0909090909090909
german_credit,remove_entangled_proxies,SubsetFACMIM_lambda0.0,0.7333333333333333,0.7188888888888889,0.6309523809523809,0.8815931596754893,0.8815931596754893,0.5047266033135976,0.5047266033135976,0.039985405575733456,0.0961038961038961,0.10087181337181335
german_credit,remove_entangled_proxies,SubsetFACMIM_lambda0.5,0.7166666666666667,0.7122222222222222,0.6134920634920635,0.5768631200451786,0.5768631200451786,0.5099009900990099,0.5099009900990099,0.05069903975322156,0.08571428571428574,0.08686868686868687
german_credit,remove_entangled_proxies,SubsetFACMIM_lambda1.0,0.72,0.7011111111111111,0.5833333333333334,0.45300835074855517,0.45300835074855517,0.5097517289417384,0.5097517289417384,0.05318672570774666,0.05194805194805196,0.07222823472823471
german_credit,remove_entangled_proxies,SubsetFACMIM_lambda2.0,0.6866666666666666,0.6788888888888889,0.5621693121693122,0.3712219717302876,0.3712219717302876,0.5122642917558088,0.5122642917558088,0.052788695955022634,0.06839826839826839,0.07222222222222223
german_credit,remove_entangled_proxies,mRMR,0.73,0.71,0.6256613756613757,0.7428943580940324,0.7428943580940324,0.5096770983631026,0.5096770983631026,0.061611688807071664,0.16450216450216448,0.16450216450216448
