selector,model,k,lambda,selected_feature_count,selected_features,diagnostics_path,accuracy,balanced_accuracy,f1,auroc,dpd,dpr,selection_rate_min,selection_rate_max,equalized_odds_difference,equalized_odds_ratio,tpr_min,tpr_max,fpr_min,fpr_max,equal_opportunity_difference,equal_opportunity_ratio,mean_selected_mi_sensitive,max_selected_mi_sensitive,joint_subset_mi_sensitive,sensitive_attacker_balanced_accuracy,sensitive_attacker_auroc,sensitive_attacker_status,dataset,seed,selector_family,selector_lambda,method_label,lambda_values,selector_runtime_seconds,n_selected_features
SubsetFACMIM_k8_lambda2.0,logistic_regression,8,2.0,8.0,education|age|education-num|capital-gain|capital-loss|native-country|workclass|hours-per-week,results/seed_robustness/raw/adult/seed_42/diagnostics/SubsetFACMIM_k8_lambda2.0_diagnostics.csv,0.7646666666666667,0.7447494345182755,0.6020293122886133,0.8278087553753127,0.0893787346436345,0.7567177757560964,0.27800829875518673,0.36738703339882123,0.006207387809097464,0.991253226268999,0.7034700315457413,0.7096774193548387,0.21428571428571427,0.21540656205420827,0.006207387809097464,0.991253226268999,0.010801576057347464,0.035954087385855815,0.25180591314325085,0.6311475409836065,0.6798869417750142,ok,Adult,42,Subset-aware FA-CMIM,2.0,"Subset-aware FA-CMIM, lambda=2",,,
SubsetFACMIM_k8_lambda2.0,random_forest,8,2.0,8.0,education|age|education-num|capital-gain|capital-loss|native-country|workclass|hours-per-week,results/seed_robustness/raw/adult/seed_42/diagnostics/SubsetFACMIM_k8_lambda2.0_diagnostics.csv,0.7813333333333333,0.7646325016064153,0.6281179138321995,0.8621660362614421,0.11809422103383904,0.6836317973356628,0.2551867219917012,0.37328094302554027,0.02541267576930914,0.8796332046332047,0.7258064516129032,0.7318611987381703,0.18571428571428572,0.21112696148359486,0.0060547471252671015,0.9917269187986653,0.010801576057347464,0.035954087385855815,0.25180591314325085,0.6311475409836065,0.6798869417750142,ok,Adult,42,Subset-aware FA-CMIM,2.0,"Subset-aware FA-CMIM, lambda=2",,,
SubsetFACMIM_k8_lambda2.0,gradient_boosting,8,2.0,8.0,education|age|education-num|capital-gain|capital-loss|native-country|workclass|hours-per-week,results/seed_robustness/raw/adult/seed_42/diagnostics/SubsetFACMIM_k8_lambda2.0_diagnostics.csv,0.832,0.7112077183253738,0.5841584158415841,0.8685104940697972,0.07624990828978796,0.5663552701731611,0.0995850622406639,0.17583497053045186,0.07799938943726464,0.7153061224489796,0.45425867507886436,0.532258064516129,0.03571428571428571,0.04992867332382311,0.07799938943726464,0.8534556925724118,0.010801576057347464,0.035954087385855815,0.25180591314325085,0.6311475409836065,0.6798869417750142,ok,Adult,42,Subset-aware FA-CMIM,2.0,"Subset-aware FA-CMIM, lambda=2",,,
CMIM_k8,logistic_regression,8,,,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans,,0.71,0.7007936507936507,0.583732057416268,0.7801587301587303,0.054785849919122276,0.8756782636450687,,,0.10253456221198165,,,,,,0.10253456221198165,,0.019969515655104582,,0.4865046117097847,0.6647091919262957,,,German Credit,42,CMIM,,CMIM,0.0|0.5|1.0|2.0,5.595457077026367,8.0
CMIM_k8,random_forest,8,,,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans,,0.7233333333333334,0.6309523809523809,0.4645161290322581,0.7351851851851854,0.0045713481960756586,0.9792531120331951,,,0.062211981566820285,,,,,,0.062211981566820285,,0.019969515655104582,,0.4865046117097847,0.6647091919262957,,,German Credit,42,CMIM,,CMIM,0.0|0.5|1.0|2.0,5.595457077026367,8.0
CMIM_k8,gradient_boosting,8,,,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans,,0.74,0.6555555555555556,0.5063291139240507,0.7694708994708994,0.03432027568746043,0.8650069156293223,,,0.07488479262672809,,,,,,0.07488479262672809,,0.019969515655104582,,0.4865046117097847,0.6647091919262957,,,German Credit,42,CMIM,,CMIM,0.0|0.5|1.0|2.0,5.595457077026367,8.0
mRMR_k8,logistic_regression,8,,,checking_status|duration|other_payment_plans|employment|savings_status|foreign_worker|credit_history|housing,,0.6966666666666667,0.7007936507936507,0.5844748858447488,0.7632275132275131,0.11878472466418177,0.7739258466068799,,,0.09100738871868802,,,,,,0.047235023041474644,,0.021604146894119894,,0.4458177028913508,0.7186511006399887,,,German Credit,42,mRMR,,mRMR,0.0|0.5|1.0|2.0,1.5653674602508545,8.0
mRMR_k8,random_forest,8,,,checking_status|duration|other_payment_plans|employment|savings_status|foreign_worker|credit_history|housing,,0.7166666666666667,0.6484126984126984,0.5029239766081871,0.7077513227513227,0.022575427245235258,0.9216499877959482,,,0.07142857142857145,,,,,,0.07142857142857145,,0.021604146894119894,,0.4458177028913508,0.7186511006399887,,,German Credit,42,mRMR,,mRMR,0.0|0.5|1.0|2.0,1.5653674602508545,8.0
mRMR_k8,gradient_boosting,8,,,checking_status|duration|other_payment_plans|employment|savings_status|foreign_worker|credit_history|housing,,0.72,0.6349206349206349,0.475,0.7318518518518519,0.026021520500738443,0.8976486860304288,,,0.06523697963597044,,,,,,0.009216589861751112,,0.021604146894119894,,0.4458177028913508,0.7186511006399887,,,German Credit,42,mRMR,,mRMR,0.0|0.5|1.0|2.0,1.5653674602508545,8.0
ProxyRank_k8_lambda0.0,logistic_regression,8,,,checking_status|credit_history|savings_status|duration|employment|property_magnitude|purpose|other_payment_plans,,0.71,0.7007936507936507,0.583732057416268,0.7801587301587303,0.054785849919122276,0.8756782636450687,,,0.10253456221198165,,,,,,0.10253456221198165,,0.019969515655104582,,0.4865046117097847,0.6647091919262957,,,German Credit,42,ProxyRank,0.0,"ProxyRank, lambda=0",0.0|0.5|1.0|2.0,0.17491364479064941,8.0
ProxyRank_k8_lambda0.0,random_forest,8,,,checking_status|credit_history|savings_status|duration|employment|property_magnitude|purpose|other_payment_plans,,0.7066666666666667,0.6,0.40540540540540543,0.7351851851851852,0.03361699134960264,0.8474305777210341,,,0.017281105990783363,,,,,,0.017281105990783363,,0.019969515655104582,,0.4865046117097847,0.6647091919262957,,,German Credit,42,ProxyRank,0.0,"ProxyRank, lambda=0",0.0|0.5|1.0|2.0,0.17491364479064941,8.0
ProxyRank_k8_lambda0.0,gradient_boosting,8,,,checking_status|credit_history|savings_status|duration|employment|property_magnitude|purpose|other_payment_plans,,0.7366666666666667,0.65,0.4968152866242038,0.7680423280423281,0.038469653280821414,0.8486860304287691,,,0.05875576036866359,,,,,,0.05875576036866359,,0.019969515655104582,,0.4865046117097847,0.6647091919262957,,,German Credit,42,ProxyRank,0.0,"ProxyRank, lambda=0",0.0|0.5|1.0|2.0,0.17491364479064941,8.0
FairmRMR_k8_lambda0.0,logistic_regression,8,,,checking_status|duration|other_payment_plans|employment|savings_status|foreign_worker|credit_history|housing,,0.6966666666666667,0.7007936507936507,0.5844748858447488,0.7632275132275131,0.11878472466418177,0.7739258466068799,,,0.09100738871868802,,,,,,0.047235023041474644,,0.021604146894119894,,0.4458177028913508,0.7186511006399887,,,German Credit,42,fair-mRMR,0.0,"fair-mRMR, lambda=0",0.0|0.5|1.0|2.0,1.6662259101867676,8.0
FairmRMR_k8_lambda0.0,random_forest,8,,,checking_status|duration|other_payment_plans|employment|savings_status|foreign_worker|credit_history|housing,,0.7166666666666667,0.6484126984126984,0.5029239766081871,0.7077513227513227,0.022575427245235258,0.9216499877959482,,,0.07142857142857145,,,,,,0.07142857142857145,,0.021604146894119894,,0.4458177028913508,0.7186511006399887,,,German Credit,42,fair-mRMR,0.0,"fair-mRMR, lambda=0",0.0|0.5|1.0|2.0,1.6662259101867676,8.0
FairmRMR_k8_lambda0.0,gradient_boosting,8,,,checking_status|duration|other_payment_plans|employment|savings_status|foreign_worker|credit_history|housing,,0.72,0.6349206349206349,0.475,0.7318518518518519,0.026021520500738443,0.8976486860304288,,,0.06523697963597044,,,,,,0.009216589861751112,,0.021604146894119894,,0.4458177028913508,0.7186511006399887,,,German Credit,42,fair-mRMR,0.0,"fair-mRMR, lambda=0",0.0|0.5|1.0|2.0,1.6662259101867676,8.0
FairCFS_k8_lambda0.0,logistic_regression,8,,,checking_status|credit_history|savings_status|duration|employment|property_magnitude|other_payment_plans|purpose,,0.71,0.7007936507936507,0.583732057416268,0.7801587301587303,0.054785849919122276,0.8756782636450687,,,0.10253456221198165,,,,,,0.10253456221198165,,0.019969515655104582,,0.4865046117097847,0.6647091919262957,,,German Credit,42,FairCFS-style,0.0,"FairCFS-style, lambda=0",0.0|0.5|1.0|2.0,10.39916181564331,8.0
FairCFS_k8_lambda0.0,random_forest,8,,,checking_status|credit_history|savings_status|duration|employment|property_magnitude|other_payment_plans|purpose,,0.7266666666666667,0.6301587301587301,0.4605263157894737,0.7406349206349206,0.0592165412476264,0.7670816044260028,,,0.005760368663594473,,,,,,0.005760368663594473,,0.019969515655104582,,0.4865046117097847,0.6647091919262957,,,German Credit,42,FairCFS-style,0.0,"FairCFS-style, lambda=0",0.0|0.5|1.0|2.0,10.39916181564331,8.0
FairCFS_k8_lambda0.0,gradient_boosting,8,,,checking_status|credit_history|savings_status|duration|employment|property_magnitude|other_payment_plans|purpose,,0.7366666666666667,0.65,0.4968152866242038,0.768835978835979,0.038469653280821414,0.8486860304287691,,,0.05875576036866359,,,,,,0.05875576036866359,,0.019969515655104582,,0.4865046117097847,0.6647091919262957,,,German Credit,42,FairCFS-style,0.0,"FairCFS-style, lambda=0",0.0|0.5|1.0|2.0,10.39916181564331,8.0
FairLasso_k8_lambda0.0,logistic_regression,8,,,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment,,0.73,0.7182539682539683,0.6048780487804878,0.7946031746031746,0.07138336029256626,0.8380146824130227,,,0.11866359447004615,,,,,,0.11866359447004615,,0.021545012644038734,,0.49574657411725065,0.6539841057739644,,,German Credit,42,FairLasso-style,0.0,"FairLasso-style, lambda=0",0.0|0.5|1.0|2.0,0.24638772010803223,8.0
FairLasso_k8_lambda0.0,random_forest,8,,,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment,,0.7333333333333333,0.6317460317460317,0.4594594594594595,0.7420634920634921,0.012518461213868792,0.9384508990318118,,,0.13364055299539174,,,,,,0.13364055299539174,,0.021545012644038734,,0.49574657411725065,0.6539841057739644,,,German Credit,42,FairLasso-style,0.0,"FairLasso-style, lambda=0",0.0|0.5|1.0|2.0,0.24638772010803223,8.0
FairLasso_k8_lambda0.0,gradient_boosting,8,,,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment,,0.7466666666666667,0.653968253968254,0.5,0.7725661375661377,0.004079049159575215,0.9803389830508474,,,0.09447004608294929,,,,,,0.09447004608294929,,0.021545012644038734,,0.49574657411725065,0.6539841057739644,,,German Credit,42,FairLasso-style,0.0,"FairLasso-style, lambda=0",0.0|0.5|1.0|2.0,0.24638772010803223,8.0
BasicFACMIM_k8_lambda0.0,logistic_regression,8,,,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans,,0.71,0.7007936507936507,0.583732057416268,0.7801587301587303,0.054785849919122276,0.8756782636450687,,,0.10253456221198165,,,,,,0.10253456221198165,,0.019969515655104582,,0.4865046117097847,0.6647091919262957,,,German Credit,42,Basic FA-CMIM,0.0,"Basic FA-CMIM, lambda=0",0.0|0.5|1.0|2.0,5.733746767044067,8.0
BasicFACMIM_k8_lambda0.0,random_forest,8,,,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans,,0.7233333333333334,0.6309523809523809,0.4645161290322581,0.7351851851851854,0.0045713481960756586,0.9792531120331951,,,0.062211981566820285,,,,,,0.062211981566820285,,0.019969515655104582,,0.4865046117097847,0.6647091919262957,,,German Credit,42,Basic FA-CMIM,0.0,"Basic FA-CMIM, lambda=0",0.0|0.5|1.0|2.0,5.733746767044067,8.0
BasicFACMIM_k8_lambda0.0,gradient_boosting,8,,,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans,,0.74,0.6555555555555556,0.5063291139240507,0.7694708994708994,0.03432027568746043,0.8650069156293223,,,0.07488479262672809,,,,,,0.07488479262672809,,0.019969515655104582,,0.4865046117097847,0.6647091919262957,,,German Credit,42,Basic FA-CMIM,0.0,"Basic FA-CMIM, lambda=0",0.0|0.5|1.0|2.0,5.733746767044067,8.0
SubsetFACMIM_k8_lambda0.0,logistic_regression,8,,,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans,,0.71,0.7007936507936507,0.583732057416268,0.7801587301587303,0.054785849919122276,0.8756782636450687,,,0.10253456221198165,,,,,,0.10253456221198165,,0.019969515655104582,,0.4865046117097847,0.6647091919262957,,,German Credit,42,Subset-aware FA-CMIM,0.0,"Subset-aware FA-CMIM, lambda=0",0.0|0.5|1.0|2.0,6.330199480056763,8.0
SubsetFACMIM_k8_lambda0.0,random_forest,8,,,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans,,0.7233333333333334,0.6309523809523809,0.4645161290322581,0.7351851851851854,0.0045713481960756586,0.9792531120331951,,,0.062211981566820285,,,,,,0.062211981566820285,,0.019969515655104582,,0.4865046117097847,0.6647091919262957,,,German Credit,42,Subset-aware FA-CMIM,0.0,"Subset-aware FA-CMIM, lambda=0",0.0|0.5|1.0|2.0,6.330199480056763,8.0
SubsetFACMIM_k8_lambda0.0,gradient_boosting,8,,,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans,,0.74,0.6555555555555556,0.5063291139240507,0.7694708994708994,0.03432027568746043,0.8650069156293223,,,0.07488479262672809,,,,,,0.07488479262672809,,0.019969515655104582,,0.4865046117097847,0.6647091919262957,,,German Credit,42,Subset-aware FA-CMIM,0.0,"Subset-aware FA-CMIM, lambda=0",0.0|0.5|1.0|2.0,6.330199480056763,8.0
ProxyRank_k8_lambda0.5,logistic_regression,8,,,checking_status|savings_status|duration|credit_history|property_magnitude|other_payment_plans|purpose|foreign_worker,,0.72,0.7142857142857142,0.6,0.7867989417989418,0.029537942190027422,0.9302904564315353,,,0.18663594470046085,,,,,,0.18663594470046085,,0.014315896489847784,,0.46627652641563766,0.6647091919262957,,,German Credit,42,ProxyRank,0.5,"ProxyRank, lambda=0.5",0.0|0.5|1.0|2.0,0.17409133911132812,8.0
ProxyRank_k8_lambda0.5,random_forest,8,,,checking_status|savings_status|duration|credit_history|property_magnitude|other_payment_plans|purpose|foreign_worker,,0.7133333333333334,0.6238095238095238,0.45569620253164556,0.7246825396825396,0.01322174555172656,0.944279786603438,,,0.06523697963597044,,,,,,0.010368663594470029,,0.014315896489847784,,0.46627652641563766,0.6647091919262957,,,German Credit,42,ProxyRank,0.5,"ProxyRank, lambda=0.5",0.0|0.5|1.0|2.0,0.17409133911132812,8.0
ProxyRank_k8_lambda0.5,gradient_boosting,8,,,checking_status|savings_status|duration|credit_history|property_magnitude|other_payment_plans|purpose|foreign_worker,,0.7333333333333333,0.6603174603174603,0.5180722891566265,0.7515608465608467,0.0011252549405724732,0.9955739972337483,,,0.12327188940092165,,,,,,0.12327188940092165,,0.014315896489847784,,0.46627652641563766,0.6647091919262957,,,German Credit,42,ProxyRank,0.5,"ProxyRank, lambda=0.5",0.0|0.5|1.0|2.0,0.17409133911132812,8.0
FairmRMR_k8_lambda0.5,logistic_regression,8,,,checking_status|duration|other_payment_plans|savings_status|foreign_worker|installment_commitment|property_magnitude|credit_history,,0.7133333333333334,0.7126984126984127,0.5981308411214953,0.7724338624338624,0.05513749208805119,0.8795143691409252,,,0.09907834101382484,,,,,,0.09907834101382484,,0.013674414480442699,,0.4414274599177576,0.6162880652647866,,,German Credit,42,fair-mRMR,0.5,"fair-mRMR, lambda=0.5",0.0|0.5|1.0|2.0,2.5970823764801025,8.0
FairmRMR_k8_lambda0.5,random_forest,8,,,checking_status|duration|other_payment_plans|savings_status|foreign_worker|installment_commitment|property_magnitude|credit_history,,0.7233333333333334,0.65,0.5029940119760479,0.7317724867724869,0.018074407482945365,0.933350622406639,,,0.05529953917050695,,,,,,0.05529953917050695,,0.013674414480442699,,0.4414274599177576,0.6162880652647866,,,German Credit,42,fair-mRMR,0.5,"fair-mRMR, lambda=0.5",0.0|0.5|1.0|2.0,2.5970823764801025,8.0
FairmRMR_k8_lambda0.5,gradient_boosting,8,,,checking_status|duration|other_payment_plans|savings_status|foreign_worker|installment_commitment|property_magnitude|credit_history,,0.7333333333333333,0.6507936507936507,0.5,0.7383333333333334,0.016175539770729302,0.9316086827237585,,,0.12672811059907835,,,,,,0.12672811059907835,,0.013674414480442699,,0.4414274599177576,0.6162880652647866,,,German Credit,42,fair-mRMR,0.5,"fair-mRMR, lambda=0.5",0.0|0.5|1.0|2.0,2.5970823764801025,8.0
FairCFS_k8_lambda0.5,logistic_regression,8,,,checking_status|savings_status|credit_history|duration|property_magnitude|other_payment_plans|employment|foreign_worker,,0.6966666666666667,0.6912698412698413,0.5727699530516432,0.76484126984127,0.038188339545678296,0.9133418448771147,,,0.10253456221198165,,,,,,0.10253456221198165,,0.01780084128784263,,0.45793648602333453,0.6861593642309586,,,German Credit,42,FairCFS-style,0.5,"FairCFS-style, lambda=0.5",0.0|0.5|1.0|2.0,8.343488454818726,8.0
FairCFS_k8_lambda0.5,random_forest,8,,,checking_status|savings_status|credit_history|duration|property_magnitude|other_payment_plans|employment|foreign_worker,,0.69,0.6103174603174604,0.4431137724550898,0.7123809523809524,0.018074407482945365,0.933350622406639,,,0.03424040367633807,,,,,,0.026497695852534586,,0.01780084128784263,,0.45793648602333453,0.6861593642309586,,,German Credit,42,FairCFS-style,0.5,"FairCFS-style, lambda=0.5",0.0|0.5|1.0|2.0,8.343488454818726,8.0
FairCFS_k8_lambda0.5,gradient_boosting,8,,,checking_status|savings_status|credit_history|duration|property_magnitude|other_payment_plans|employment|foreign_worker,,0.72,0.6349206349206349,0.475,0.7442857142857142,0.026021520500738443,0.8976486860304288,,,0.04262672811059909,,,,,,0.04262672811059909,,0.01780084128784263,,0.45793648602333453,0.6861593642309586,,,German Credit,42,FairCFS-style,0.5,"FairCFS-style, lambda=0.5",0.0|0.5|1.0|2.0,8.343488454818726,8.0
FairLasso_k8_lambda0.5,logistic_regression,8,,,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment,,0.73,0.7182539682539683,0.6048780487804878,0.7946031746031746,0.07138336029256626,0.8380146824130227,,,0.11866359447004615,,,,,,0.11866359447004615,,0.021545012644038734,,0.49574657411725065,0.6539841057739644,,,German Credit,42,FairLasso-style,0.5,"FairLasso-style, lambda=0.5",0.0|0.5|1.0|2.0,0.37701845169067383,8.0
FairLasso_k8_lambda0.5,random_forest,8,,,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment,,0.7333333333333333,0.6317460317460317,0.4594594594594595,0.7420634920634921,0.012518461213868792,0.9384508990318118,,,0.13364055299539174,,,,,,0.13364055299539174,,0.021545012644038734,,0.49574657411725065,0.6539841057739644,,,German Credit,42,FairLasso-style,0.5,"FairLasso-style, lambda=0.5",0.0|0.5|1.0|2.0,0.37701845169067383,8.0
FairLasso_k8_lambda0.5,gradient_boosting,8,,,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment,,0.7466666666666667,0.653968253968254,0.5,0.7725661375661377,0.004079049159575215,0.9803389830508474,,,0.09447004608294929,,,,,,0.09447004608294929,,0.021545012644038734,,0.49574657411725065,0.6539841057739644,,,German Credit,42,FairLasso-style,0.5,"FairLasso-style, lambda=0.5",0.0|0.5|1.0|2.0,0.37701845169067383,8.0
BasicFACMIM_k8_lambda0.5,logistic_regression,8,,,checking_status|duration|purpose|property_magnitude|credit_history|other_payment_plans|savings_status|employment,,0.71,0.7007936507936507,0.583732057416268,0.7801587301587303,0.054785849919122276,0.8756782636450687,,,0.10253456221198165,,,,,,0.10253456221198165,,0.019969515655104585,,0.4865046117097847,0.6647091919262957,,,German Credit,42,Basic FA-CMIM,0.5,"Basic FA-CMIM, lambda=0.5",0.0|0.5|1.0|2.0,4.91960597038269,8.0
BasicFACMIM_k8_lambda0.5,random_forest,8,,,checking_status|duration|purpose|property_magnitude|credit_history|other_payment_plans|savings_status|employment,,0.7066666666666667,0.6126984126984127,0.4358974358974359,0.7419312169312168,0.04261903087418242,0.8323651452282158,,,0.029953917050691226,,,,,,0.029953917050691226,,0.019969515655104585,,0.4865046117097847,0.6647091919262957,,,German Credit,42,Basic FA-CMIM,0.5,"Basic FA-CMIM, lambda=0.5",0.0|0.5|1.0|2.0,4.91960597038269,8.0
BasicFACMIM_k8_lambda0.5,gradient_boosting,8,,,checking_status|duration|purpose|property_magnitude|credit_history|other_payment_plans|savings_status|employment,,0.74,0.6555555555555556,0.5063291139240507,0.7685714285714286,0.03432027568746043,0.8650069156293223,,,0.07488479262672809,,,,,,0.07488479262672809,,0.019969515655104585,,0.4865046117097847,0.6647091919262957,,,German Credit,42,Basic FA-CMIM,0.5,"Basic FA-CMIM, lambda=0.5",0.0|0.5|1.0|2.0,4.91960597038269,8.0
SubsetFACMIM_k8_lambda0.5,logistic_regression,8,,,checking_status|duration|other_payment_plans|credit_history|foreign_worker|num_dependents|other_parties|existing_credits,,0.7033333333333334,0.7150793650793651,0.600896860986547,0.781058201058201,0.08108868415500387,0.8405255878284924,,,0.09562211981566815,,,,,,0.09562211981566815,,0.015451341909912843,,0.26812767454173025,0.6699134960264435,,,German Credit,42,Subset-aware FA-CMIM,0.5,"Subset-aware FA-CMIM, lambda=0.5",0.0|0.5|1.0|2.0,5.67813777923584,8.0
SubsetFACMIM_k8_lambda0.5,random_forest,8,,,checking_status|duration|other_payment_plans|credit_history|foreign_worker|num_dependents|other_parties|existing_credits,,0.7,0.6365079365079365,0.48863636363636365,0.7024603174603175,0.06512412968563186,0.807883817427386,,,0.03225806451612906,,,,,,0.03225806451612906,,0.015451341909912843,,0.26812767454173025,0.6699134960264435,,,German Credit,42,Subset-aware FA-CMIM,0.5,"Subset-aware FA-CMIM, lambda=0.5",0.0|0.5|1.0|2.0,5.67813777923584,8.0
SubsetFACMIM_k8_lambda0.5,gradient_boosting,8,,,checking_status|duration|other_payment_plans|credit_history|foreign_worker|num_dependents|other_parties|existing_credits,,0.73,0.6357142857142857,0.47058823529411764,0.7483597883597883,0.03396863351853155,0.8568464730290456,,,0.0373040187421157,,,,,,0.010368663594470029,,0.015451341909912843,,0.26812767454173025,0.6699134960264435,,,German Credit,42,Subset-aware FA-CMIM,0.5,"Subset-aware FA-CMIM, lambda=0.5",0.0|0.5|1.0|2.0,5.67813777923584,8.0
ProxyRank_k8_lambda1.0,logistic_regression,8,,,checking_status|savings_status|duration|other_payment_plans|property_magnitude|credit_history|foreign_worker|credit_amount,,0.71,0.7071428571428571,0.5915492957746479,0.7704232804232805,0.0803853998171461,0.8306164789567279,,,0.13479262672811065,,,,,,0.13479262672811065,,0.011787561763189404,,0.44892526184600845,0.5993389127224137,,,German Credit,42,ProxyRank,1.0,"ProxyRank, lambda=1",0.0|0.5|1.0|2.0,0.2756328582763672,8.0
ProxyRank_k8_lambda1.0,random_forest,8,,,checking_status|savings_status|duration|other_payment_plans|property_magnitude|credit_history|foreign_worker|credit_amount,,0.72,0.6190476190476191,0.44,0.7462169312169312,0.025318236162880647,0.8850941589530802,,,0.07514867543701567,,,,,,0.038018433179723476,,0.011787561763189404,,0.44892526184600845,0.5993389127224137,,,German Credit,42,ProxyRank,1.0,"ProxyRank, lambda=1",0.0|0.5|1.0|2.0,0.2756328582763672,8.0
ProxyRank_k8_lambda1.0,gradient_boosting,8,,,checking_status|savings_status|duration|other_payment_plans|property_magnitude|credit_history|foreign_worker|credit_amount,,0.7633333333333333,0.6817460317460318,0.5477707006369427,0.7669576719576721,0.0037274069906463314,0.9833647206528562,,,0.12327188940092165,,,,,,0.12327188940092165,,0.011787561763189404,,0.44892526184600845,0.5993389127224137,,,German Credit,42,ProxyRank,1.0,"ProxyRank, lambda=1",0.0|0.5|1.0|2.0,0.2756328582763672,8.0
FairmRMR_k8_lambda1.0,logistic_regression,8,,,checking_status|duration|other_payment_plans|foreign_worker|savings_status|installment_commitment|other_parties|property_magnitude,,0.7033333333333334,0.7182539682539683,0.6044444444444445,0.765,0.07278992896828185,0.8568464730290457,,,0.05990783410138245,,,,,,0.05990783410138245,,0.010811931638029251,,0.4246876955820409,0.5950137140445881,,,German Credit,42,fair-mRMR,1.0,"fair-mRMR, lambda=1",0.0|0.5|1.0|2.0,1.6572074890136719,8.0
FairmRMR_k8_lambda1.0,random_forest,8,,,checking_status|duration|other_payment_plans|foreign_worker|savings_status|installment_commitment|other_parties|property_magnitude,,0.7,0.626984126984127,0.47058823529411764,0.7113756613756613,0.04782333497433017,0.8432457353619178,,,0.02304147465437789,,,,,,0.02304147465437789,,0.010811931638029251,,0.4246876955820409,0.5950137140445881,,,German Credit,42,fair-mRMR,1.0,"fair-mRMR, lambda=1",0.0|0.5|1.0|2.0,1.6572074890136719,8.0
FairmRMR_k8_lambda1.0,gradient_boosting,8,,,checking_status|duration|other_payment_plans|foreign_worker|savings_status|installment_commitment|other_parties|property_magnitude,,0.7033333333333334,0.6293650793650793,0.47337278106508873,0.7347089947089946,0.009775652296223347,0.9639522821576764,,,0.0664984681924671,,,,,,0.02304147465437789,,0.010811931638029251,,0.4246876955820409,0.5950137140445881,,,German Credit,42,fair-mRMR,1.0,"fair-mRMR, lambda=1",0.0|0.5|1.0|2.0,1.6572074890136719,8.0
FairCFS_k8_lambda1.0,logistic_regression,8,,,checking_status|savings_status|duration|credit_history|property_magnitude|other_payment_plans|foreign_worker|employment,,0.6966666666666667,0.6912698412698413,0.5727699530516432,0.76484126984127,0.038188339545678296,0.9133418448771147,,,0.10253456221198165,,,,,,0.10253456221198165,,0.01780084128784263,,0.4579364860233345,0.6861593642309586,,,German Credit,42,FairCFS-style,1.0,"FairCFS-style, lambda=1",0.0|0.5|1.0|2.0,9.481990337371826,8.0
FairCFS_k8_lambda1.0,random_forest,8,,,checking_status|savings_status|duration|credit_history|property_magnitude|other_payment_plans|foreign_worker|employment,,0.6933333333333334,0.6126984126984127,0.4457831325301205,0.7208994708994707,0.022223785076306346,0.9180497925311204,,,0.028653811497567128,,,,,,0.026497695852534586,,0.01780084128784263,,0.4579364860233345,0.6861593642309586,,,German Credit,42,FairCFS-style,1.0,"FairCFS-style, lambda=1",0.0|0.5|1.0|2.0,9.481990337371826,8.0
FairCFS_k8_lambda1.0,gradient_boosting,8,,,checking_status|savings_status|duration|credit_history|property_magnitude|other_payment_plans|foreign_worker|employment,,0.72,0.6349206349206349,0.475,0.7445502645502645,0.026021520500738443,0.8976486860304288,,,0.04262672811059909,,,,,,0.04262672811059909,,0.01780084128784263,,0.4579364860233345,0.6861593642309586,,,German Credit,42,FairCFS-style,1.0,"FairCFS-style, lambda=1",0.0|0.5|1.0|2.0,9.481990337371826,8.0
FairLasso_k8_lambda1.0,logistic_regression,8,,,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment,,0.73,0.7182539682539683,0.6048780487804878,0.7946031746031746,0.07138336029256626,0.8380146824130227,,,0.11866359447004615,,,,,,0.11866359447004615,,0.021545012644038734,,0.49574657411725065,0.6539841057739644,,,German Credit,42,FairLasso-style,1.0,"FairLasso-style, lambda=1",0.0|0.5|1.0|2.0,0.24538421630859375,8.0
