selector,model,accuracy,balanced_accuracy,f1,auroc,dpd,dpr,equal_opportunity_difference,equalized_odds_difference,mean_selected_mi_sensitive,joint_subset_mi_sensitive,sensitive_attacker_balanced_accuracy,selected_features
FairCFS_k8_lambda0.0,gradient_boosting,0.7366666666666667,0.65,0.4968152866242038,0.768835978835979,0.0384696532808214,0.8486860304287691,0.0587557603686635,0.0587557603686635,0.0199695156551045,0.4865046117097847,0.6647091919262957,checking_status|credit_history|savings_status|duration|employment|property_magnitude|other_payment_plans|purpose
FairCFS_k8_lambda0.0,logistic_regression,0.71,0.7007936507936507,0.583732057416268,0.7801587301587303,0.0547858499191222,0.8756782636450687,0.1025345622119816,0.1025345622119816,0.0199695156551045,0.4865046117097847,0.6647091919262957,checking_status|credit_history|savings_status|duration|employment|property_magnitude|other_payment_plans|purpose
FairCFS_k8_lambda0.0,random_forest,0.7266666666666667,0.6301587301587301,0.4605263157894737,0.7406349206349206,0.0592165412476264,0.7670816044260028,0.0057603686635944,0.0057603686635944,0.0199695156551045,0.4865046117097847,0.6647091919262957,checking_status|credit_history|savings_status|duration|employment|property_magnitude|other_payment_plans|purpose
FairCFS_k8_lambda0.5,gradient_boosting,0.72,0.6349206349206349,0.475,0.7442857142857142,0.0260215205007384,0.8976486860304288,0.042626728110599,0.042626728110599,0.0178008412878426,0.4579364860233345,0.6861593642309586,checking_status|savings_status|credit_history|duration|property_magnitude|other_payment_plans|employment|foreign_worker
FairCFS_k8_lambda0.5,logistic_regression,0.6966666666666667,0.6912698412698413,0.5727699530516432,0.76484126984127,0.0381883395456782,0.9133418448771148,0.1025345622119816,0.1025345622119816,0.0178008412878426,0.4579364860233345,0.6861593642309586,checking_status|savings_status|credit_history|duration|property_magnitude|other_payment_plans|employment|foreign_worker
FairCFS_k8_lambda0.5,random_forest,0.69,0.6103174603174604,0.4431137724550898,0.7123809523809524,0.0180744074829453,0.933350622406639,0.0264976958525345,0.034240403676338,0.0178008412878426,0.4579364860233345,0.6861593642309586,checking_status|savings_status|credit_history|duration|property_magnitude|other_payment_plans|employment|foreign_worker
FairCFS_k8_lambda1.0,gradient_boosting,0.72,0.6349206349206349,0.475,0.7445502645502645,0.0260215205007384,0.8976486860304288,0.042626728110599,0.042626728110599,0.0178008412878426,0.4579364860233345,0.6861593642309586,checking_status|savings_status|duration|credit_history|property_magnitude|other_payment_plans|foreign_worker|employment
FairCFS_k8_lambda1.0,logistic_regression,0.6966666666666667,0.6912698412698413,0.5727699530516432,0.76484126984127,0.0381883395456782,0.9133418448771148,0.1025345622119816,0.1025345622119816,0.0178008412878426,0.4579364860233345,0.6861593642309586,checking_status|savings_status|duration|credit_history|property_magnitude|other_payment_plans|foreign_worker|employment
FairCFS_k8_lambda1.0,random_forest,0.6933333333333334,0.6126984126984127,0.4457831325301205,0.7208994708994707,0.0222237850763063,0.9180497925311204,0.0264976958525345,0.0286538114975671,0.0178008412878426,0.4579364860233345,0.6861593642309586,checking_status|savings_status|duration|credit_history|property_magnitude|other_payment_plans|foreign_worker|employment
FairCFS_k8_lambda2.0,gradient_boosting,0.7333333333333333,0.653968253968254,0.5061728395061729,0.7386507936507938,0.0244742949574512,0.9000287273771905,0.1428571428571428,0.1428571428571428,0.0136744144804426,0.4414274599177576,0.6162880652647866,checking_status|duration|savings_status|other_payment_plans|property_magnitude|credit_history|foreign_worker|installment_commitment
FairCFS_k8_lambda2.0,logistic_regression,0.7133333333333334,0.7126984126984127,0.5981308411214953,0.7724338624338624,0.0551374920880511,0.8795143691409252,0.0990783410138248,0.0990783410138248,0.0136744144804426,0.4414274599177576,0.6162880652647866,checking_status|duration|savings_status|other_payment_plans|property_magnitude|credit_history|foreign_worker|installment_commitment
FairCFS_k8_lambda2.0,random_forest,0.73,0.6547619047619048,0.509090909090909,0.7344179894179894,0.0263731626696673,0.9027489626556016,0.0552995391705069,0.0552995391705069,0.0136744144804426,0.4414274599177576,0.6162880652647866,checking_status|duration|savings_status|other_payment_plans|property_magnitude|credit_history|foreign_worker|installment_commitment
FairLasso_k8_lambda0.0,gradient_boosting,0.7466666666666667,0.653968253968254,0.5,0.7725661375661377,0.0040790491595752,0.9803389830508474,0.0944700460829492,0.0944700460829492,0.0215450126440387,0.4957465741172506,0.6539841057739644,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment
FairLasso_k8_lambda0.0,logistic_regression,0.73,0.7182539682539683,0.6048780487804878,0.7946031746031746,0.0713833602925662,0.8380146824130227,0.1186635944700461,0.1186635944700461,0.0215450126440387,0.4957465741172506,0.6539841057739644,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment
FairLasso_k8_lambda0.0,random_forest,0.7333333333333333,0.6317460317460317,0.4594594594594595,0.7420634920634921,0.0125184612138687,0.9384508990318118,0.1336405529953917,0.1336405529953917,0.0215450126440387,0.4957465741172506,0.6539841057739644,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment
FairLasso_k8_lambda0.5,gradient_boosting,0.7466666666666667,0.653968253968254,0.5,0.7725661375661377,0.0040790491595752,0.9803389830508474,0.0944700460829492,0.0944700460829492,0.0215450126440387,0.4957465741172506,0.6539841057739644,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment
FairLasso_k8_lambda0.5,logistic_regression,0.73,0.7182539682539683,0.6048780487804878,0.7946031746031746,0.0713833602925662,0.8380146824130227,0.1186635944700461,0.1186635944700461,0.0215450126440387,0.4957465741172506,0.6539841057739644,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment
FairLasso_k8_lambda0.5,random_forest,0.7333333333333333,0.6317460317460317,0.4594594594594595,0.7420634920634921,0.0125184612138687,0.9384508990318118,0.1336405529953917,0.1336405529953917,0.0215450126440387,0.4957465741172506,0.6539841057739644,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment
FairLasso_k8_lambda1.0,gradient_boosting,0.7466666666666667,0.653968253968254,0.5,0.7725661375661377,0.0040790491595752,0.9803389830508474,0.0944700460829492,0.0944700460829492,0.0215450126440387,0.4957465741172506,0.6539841057739644,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment
FairLasso_k8_lambda1.0,logistic_regression,0.73,0.7182539682539683,0.6048780487804878,0.7946031746031746,0.0713833602925662,0.8380146824130227,0.1186635944700461,0.1186635944700461,0.0215450126440387,0.4957465741172506,0.6539841057739644,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment
FairLasso_k8_lambda1.0,random_forest,0.7333333333333333,0.6317460317460317,0.4594594594594595,0.7420634920634921,0.0125184612138687,0.9384508990318118,0.1336405529953917,0.1336405529953917,0.0215450126440387,0.4957465741172506,0.6539841057739644,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment
FairLasso_k8_lambda2.0,gradient_boosting,0.7466666666666667,0.653968253968254,0.5,0.7725661375661377,0.0040790491595752,0.9803389830508474,0.0944700460829492,0.0944700460829492,0.0215450126440387,0.4957465741172506,0.6539841057739644,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment
FairLasso_k8_lambda2.0,logistic_regression,0.73,0.7182539682539683,0.6048780487804878,0.7946031746031746,0.0713833602925662,0.8380146824130227,0.1186635944700461,0.1186635944700461,0.0215450126440387,0.4957465741172506,0.6539841057739644,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment
FairLasso_k8_lambda2.0,random_forest,0.7333333333333333,0.6317460317460317,0.4594594594594595,0.7420634920634921,0.0125184612138687,0.9384508990318118,0.1336405529953917,0.1336405529953917,0.0215450126440387,0.4957465741172506,0.6539841057739644,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment
FairmRMR_k8_lambda0.0,gradient_boosting,0.72,0.6349206349206349,0.475,0.7318518518518519,0.0260215205007384,0.8976486860304288,0.0092165898617511,0.0652369796359704,0.0216041468941198,0.4458177028913508,0.7186511006399887,checking_status|duration|other_payment_plans|employment|savings_status|foreign_worker|credit_history|housing
FairmRMR_k8_lambda0.0,logistic_regression,0.6966666666666667,0.7007936507936507,0.5844748858447488,0.7632275132275131,0.1187847246641817,0.7739258466068799,0.0472350230414746,0.091007388718688,0.0216041468941198,0.4458177028913508,0.7186511006399887,checking_status|duration|other_payment_plans|employment|savings_status|foreign_worker|credit_history|housing
FairmRMR_k8_lambda0.0,random_forest,0.7166666666666667,0.6484126984126984,0.5029239766081871,0.7077513227513227,0.0225754272452352,0.9216499877959482,0.0714285714285714,0.0714285714285714,0.0216041468941198,0.4458177028913508,0.7186511006399887,checking_status|duration|other_payment_plans|employment|savings_status|foreign_worker|credit_history|housing
FairmRMR_k8_lambda0.5,gradient_boosting,0.7333333333333333,0.6507936507936507,0.5,0.7383333333333334,0.0161755397707293,0.9316086827237584,0.1267281105990783,0.1267281105990783,0.0136744144804426,0.4414274599177576,0.6162880652647866,checking_status|duration|other_payment_plans|savings_status|foreign_worker|installment_commitment|property_magnitude|credit_history
FairmRMR_k8_lambda0.5,logistic_regression,0.7133333333333334,0.7126984126984127,0.5981308411214953,0.7724338624338624,0.0551374920880511,0.8795143691409252,0.0990783410138248,0.0990783410138248,0.0136744144804426,0.4414274599177576,0.6162880652647866,checking_status|duration|other_payment_plans|savings_status|foreign_worker|installment_commitment|property_magnitude|credit_history
FairmRMR_k8_lambda0.5,random_forest,0.7233333333333334,0.65,0.5029940119760479,0.7317724867724869,0.0180744074829453,0.933350622406639,0.0552995391705069,0.0552995391705069,0.0136744144804426,0.4414274599177576,0.6162880652647866,checking_status|duration|other_payment_plans|savings_status|foreign_worker|installment_commitment|property_magnitude|credit_history
FairmRMR_k8_lambda1.0,gradient_boosting,0.7033333333333334,0.6293650793650793,0.4733727810650887,0.7347089947089946,0.0097756522962233,0.9639522821576764,0.0230414746543778,0.0664984681924671,0.0108119316380292,0.4246876955820409,0.5950137140445881,checking_status|duration|other_payment_plans|foreign_worker|savings_status|installment_commitment|other_parties|property_magnitude
FairmRMR_k8_lambda1.0,logistic_regression,0.7033333333333334,0.7182539682539683,0.6044444444444445,0.765,0.0727899289682818,0.8568464730290457,0.0599078341013824,0.0599078341013824,0.0108119316380292,0.4246876955820409,0.5950137140445881,checking_status|duration|other_payment_plans|foreign_worker|savings_status|installment_commitment|other_parties|property_magnitude
FairmRMR_k8_lambda1.0,random_forest,0.7,0.626984126984127,0.4705882352941176,0.7113756613756613,0.0478233349743301,0.8432457353619178,0.0230414746543778,0.0230414746543778,0.0108119316380292,0.4246876955820409,0.5950137140445881,checking_status|duration|other_payment_plans|foreign_worker|savings_status|installment_commitment|other_parties|property_magnitude
FairmRMR_k8_lambda2.0,gradient_boosting,0.7033333333333334,0.6293650793650793,0.4733727810650887,0.7347089947089946,0.0097756522962233,0.9639522821576764,0.0230414746543778,0.0664984681924671,0.0108119316380292,0.4246876955820409,0.5950137140445881,checking_status|duration|other_payment_plans|foreign_worker|savings_status|installment_commitment|other_parties|property_magnitude
FairmRMR_k8_lambda2.0,logistic_regression,0.7033333333333334,0.7182539682539683,0.6044444444444445,0.765,0.0727899289682818,0.8568464730290457,0.0599078341013824,0.0599078341013824,0.0108119316380292,0.4246876955820409,0.5950137140445881,checking_status|duration|other_payment_plans|foreign_worker|savings_status|installment_commitment|other_parties|property_magnitude
FairmRMR_k8_lambda2.0,random_forest,0.7,0.626984126984127,0.4705882352941176,0.7113756613756613,0.0478233349743301,0.8432457353619178,0.0230414746543778,0.0230414746543778,0.0108119316380292,0.4246876955820409,0.5950137140445881,checking_status|duration|other_payment_plans|foreign_worker|savings_status|installment_commitment|other_parties|property_magnitude
ProxyRank_k8_lambda0.0,gradient_boosting,0.7366666666666667,0.65,0.4968152866242038,0.7680423280423281,0.0384696532808214,0.8486860304287691,0.0587557603686635,0.0587557603686635,0.0199695156551045,0.4865046117097847,0.6647091919262957,checking_status|credit_history|savings_status|duration|employment|property_magnitude|purpose|other_payment_plans
ProxyRank_k8_lambda0.0,logistic_regression,0.71,0.7007936507936507,0.583732057416268,0.7801587301587303,0.0547858499191222,0.8756782636450687,0.1025345622119816,0.1025345622119816,0.0199695156551045,0.4865046117097847,0.6647091919262957,checking_status|credit_history|savings_status|duration|employment|property_magnitude|purpose|other_payment_plans
ProxyRank_k8_lambda0.0,random_forest,0.7066666666666667,0.6,0.4054054054054054,0.7351851851851852,0.0336169913496026,0.8474305777210341,0.0172811059907833,0.0172811059907833,0.0199695156551045,0.4865046117097847,0.6647091919262957,checking_status|credit_history|savings_status|duration|employment|property_magnitude|purpose|other_payment_plans
ProxyRank_k8_lambda0.5,gradient_boosting,0.7333333333333333,0.6603174603174603,0.5180722891566265,0.7515608465608467,0.0011252549405724,0.9955739972337484,0.1232718894009216,0.1232718894009216,0.0143158964898477,0.4662765264156376,0.6647091919262957,checking_status|savings_status|duration|credit_history|property_magnitude|other_payment_plans|purpose|foreign_worker
ProxyRank_k8_lambda0.5,logistic_regression,0.72,0.7142857142857142,0.6,0.7867989417989418,0.0295379421900274,0.9302904564315352,0.1866359447004608,0.1866359447004608,0.0143158964898477,0.4662765264156376,0.6647091919262957,checking_status|savings_status|duration|credit_history|property_magnitude|other_payment_plans|purpose|foreign_worker
ProxyRank_k8_lambda0.5,random_forest,0.7133333333333334,0.6238095238095238,0.4556962025316455,0.7246825396825396,0.0132217455517265,0.944279786603438,0.01036866359447,0.0652369796359704,0.0143158964898477,0.4662765264156376,0.6647091919262957,checking_status|savings_status|duration|credit_history|property_magnitude|other_payment_plans|purpose|foreign_worker
ProxyRank_k8_lambda1.0,gradient_boosting,0.7633333333333333,0.6817460317460318,0.5477707006369427,0.7669576719576721,0.0037274069906463,0.9833647206528562,0.1232718894009216,0.1232718894009216,0.0117875617631894,0.4489252618460084,0.5993389127224137,checking_status|savings_status|duration|other_payment_plans|property_magnitude|credit_history|foreign_worker|credit_amount
ProxyRank_k8_lambda1.0,logistic_regression,0.71,0.7071428571428571,0.5915492957746479,0.7704232804232805,0.0803853998171461,0.8306164789567279,0.1347926267281106,0.1347926267281106,0.0117875617631894,0.4489252618460084,0.5993389127224137,checking_status|savings_status|duration|other_payment_plans|property_magnitude|credit_history|foreign_worker|credit_amount
ProxyRank_k8_lambda1.0,random_forest,0.72,0.6190476190476191,0.44,0.7462169312169312,0.0253182361628806,0.8850941589530802,0.0380184331797234,0.0751486754370156,0.0117875617631894,0.4489252618460084,0.5993389127224137,checking_status|savings_status|duration|other_payment_plans|property_magnitude|credit_history|foreign_worker|credit_amount
ProxyRank_k8_lambda2.0,gradient_boosting,0.7033333333333334,0.6293650793650793,0.4733727810650887,0.7320634920634922,0.0097756522962233,0.9639522821576764,0.0230414746543778,0.0664984681924671,0.0108119316380292,0.4246876955820409,0.5950137140445881,checking_status|duration|savings_status|other_payment_plans|property_magnitude|foreign_worker|other_parties|installment_commitment
ProxyRank_k8_lambda2.0,logistic_regression,0.7033333333333334,0.7182539682539683,0.6044444444444445,0.765,0.0727899289682818,0.8568464730290457,0.0599078341013824,0.0599078341013824,0.0108119316380292,0.4246876955820409,0.5950137140445881,checking_status|duration|savings_status|other_payment_plans|property_magnitude|foreign_worker|other_parties|installment_commitment
ProxyRank_k8_lambda2.0,random_forest,0.7066666666666667,0.638095238095238,0.4883720930232558,0.7142857142857144,0.0817216400590759,0.7589211618257261,0.0483870967741935,0.0483870967741935,0.0108119316380292,0.4246876955820409,0.5950137140445881,checking_status|duration|savings_status|other_payment_plans|property_magnitude|foreign_worker|other_parties|installment_commitment
SubsetFACMIM_k8_lambda0.0,gradient_boosting,0.74,0.6555555555555556,0.5063291139240507,0.7694708994708994,0.0343202756874604,0.8650069156293223,0.074884792626728,0.074884792626728,0.0199695156551045,0.4865046117097847,0.6647091919262957,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans
SubsetFACMIM_k8_lambda0.0,logistic_regression,0.71,0.7007936507936507,0.583732057416268,0.7801587301587303,0.0547858499191222,0.8756782636450687,0.1025345622119816,0.1025345622119816,0.0199695156551045,0.4865046117097847,0.6647091919262957,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans
SubsetFACMIM_k8_lambda0.0,random_forest,0.7233333333333334,0.6309523809523809,0.4645161290322581,0.7351851851851854,0.0045713481960756,0.9792531120331952,0.0622119815668202,0.0622119815668202,0.0199695156551045,0.4865046117097847,0.6647091919262957,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans
SubsetFACMIM_k8_lambda0.5,gradient_boosting,0.73,0.6357142857142857,0.4705882352941176,0.7483597883597883,0.0339686335185315,0.8568464730290456,0.01036866359447,0.0373040187421157,0.0154513419099128,0.2681276745417302,0.6699134960264435,checking_status|duration|other_payment_plans|credit_history|foreign_worker|num_dependents|other_parties|existing_credits
SubsetFACMIM_k8_lambda0.5,logistic_regression,0.7033333333333334,0.7150793650793651,0.600896860986547,0.781058201058201,0.0810886841550038,0.8405255878284924,0.0956221198156681,0.0956221198156681,0.0154513419099128,0.2681276745417302,0.6699134960264435,checking_status|duration|other_payment_plans|credit_history|foreign_worker|num_dependents|other_parties|existing_credits
SubsetFACMIM_k8_lambda0.5,random_forest,0.7,0.6365079365079365,0.4886363636363636,0.7024603174603175,0.0651241296856318,0.807883817427386,0.032258064516129,0.032258064516129,0.0154513419099128,0.2681276745417302,0.6699134960264435,checking_status|duration|other_payment_plans|credit_history|foreign_worker|num_dependents|other_parties|existing_credits
SubsetFACMIM_k8_lambda1.0,gradient_boosting,0.7233333333333334,0.6404761904761904,0.484472049689441,0.7456613756613756,0.0640692031788452,0.7776421772028314,0.1105990783410137,0.1105990783410137,0.0192785136015847,0.2886813306987041,0.7082776566565863,checking_status|property_magnitude|foreign_worker|other_payment_plans|num_dependents|other_parties|housing|credit_history
SubsetFACMIM_k8_lambda1.0,logistic_regression,0.69,0.7055555555555555,0.5903083700440529,0.7501587301587301,0.1910823545959631,0.6868372521899493,0.0437788018433179,0.2144530546044332,0.0192785136015847,0.2886813306987041,0.7082776566565863,checking_status|property_magnitude|foreign_worker|other_payment_plans|num_dependents|other_parties|housing|credit_history
SubsetFACMIM_k8_lambda1.0,random_forest,0.6766666666666666,0.6261904761904762,0.481283422459893,0.70494708994709,0.0405795062943948,0.8859909108871764,0.1036866359447004,0.1036866359447004,0.0192785136015847,0.2886813306987041,0.7082776566565863,checking_status|property_magnitude|foreign_worker|other_payment_plans|num_dependents|other_parties|housing|credit_history
SubsetFACMIM_k8_lambda2.0,gradient_boosting,0.7133333333333334,0.6111111111111112,0.4266666666666667,0.7293386243386244,0.0886138265700823,0.6732365145228215,0.0495391705069124,0.1084880158587132,0.0159292072997795,0.2463354356087482,0.6903087418243196,checking_status|other_payment_plans|foreign_worker|num_dependents|other_parties|own_telephone|job|savings_status
SubsetFACMIM_k8_lambda2.0,logistic_regression,0.67,0.6912698412698413,0.575107296137339,0.7269047619047619,0.1239890287643294,0.7848425677324872,0.0080645161290322,0.0673995314471075,0.0159292072997795,0.2463354356087482,0.6903087418243196,checking_status|other_payment_plans|foreign_worker|num_dependents|other_parties|own_telephone|job|savings_status
SubsetFACMIM_k8_lambda2.0,random_forest,0.6766666666666666,0.6357142857142857,0.4974093264248704,0.68494708994709,0.1211758914128982,0.7250239387168848,0.0552995391705068,0.0711839971165975,0.0159292072997795,0.2463354356087482,0.6903087418243196,checking_status|other_payment_plans|foreign_worker|num_dependents|other_parties|own_telephone|job|savings_status
mRMR_k8,gradient_boosting,0.72,0.6349206349206349,0.475,0.7318518518518519,0.0260215205007384,0.8976486860304288,0.0092165898617511,0.0652369796359704,0.0216041468941198,0.4458177028913508,0.7186511006399887,checking_status|duration|other_payment_plans|employment|savings_status|foreign_worker|credit_history|housing
mRMR_k8,logistic_regression,0.6966666666666667,0.7007936507936507,0.5844748858447488,0.7632275132275131,0.1187847246641817,0.7739258466068799,0.0472350230414746,0.091007388718688,0.0216041468941198,0.4458177028913508,0.7186511006399887,checking_status|duration|other_payment_plans|employment|savings_status|foreign_worker|credit_history|housing
mRMR_k8,random_forest,0.7166666666666667,0.6484126984126984,0.5029239766081871,0.7077513227513227,0.0225754272452352,0.9216499877959482,0.0714285714285714,0.0714285714285714,0.0216041468941198,0.4458177028913508,0.7186511006399887,checking_status|duration|other_payment_plans|employment|savings_status|foreign_worker|credit_history|housing
