dataset,selector,model,accuracy,balanced_accuracy,f1,auroc,dpd,dpr,equal_opportunity_difference,equalized_odds_difference,mean_selected_mi_sensitive,joint_subset_mi_sensitive,sensitive_attacker_balanced_accuracy,k,lambda_values,selector_runtime_seconds,n_selected_features,selected_features
ACSIncome,CMIM_k8,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.026837362317852165,0.9430743577639373,0.035381940893751906,0.04061238155144775,0.012539588610225435,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,3.0379228591918945,8,education|hours-per-week|relationship|occupation|age|marital-status|birthplace|class-worker
ACSIncome,CMIM_k8,random_forest,0.8046666666666666,0.7933779367602897,0.7535744322960471,0.8785872269328151,0.057664523099730636,0.8595920044050938,0.06190135323993595,0.06190135323993595,0.012539588610225435,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,3.0379228591918945,8,education|hours-per-week|relationship|occupation|age|marital-status|birthplace|class-worker
ACSIncome,CMIM_k8,gradient_boosting,0.7926666666666666,0.7832428016251545,0.7423363711681856,0.880913082199847,0.06876703920340432,0.8392179736806769,0.03408664825987662,0.03408664825987662,0.012539588610225435,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,3.0379228591918945,8,education|hours-per-week|relationship|occupation|age|marital-status|birthplace|class-worker
ACSIncome,mRMR_k8,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.026837362317852165,0.9430743577639373,0.035381940893751906,0.04061238155144775,0.012539588610225435,0.6608572809917104,0.5941012723203469,8,0.0|0.5|1.0|2.0,1.1907947063446045,8,education|hours-per-week|relationship|occupation|age|class-worker|birthplace|marital-status
ACSIncome,mRMR_k8,random_forest,0.8053333333333333,0.7944488606253313,0.7550335570469798,0.8767057498675146,0.05592538017951404,0.8642283543134511,0.06360568565292968,0.06360568565292968,0.012539588610225435,0.6608572809917104,0.5941012723203469,8,0.0|0.5|1.0|2.0,1.1907947063446045,8,education|hours-per-week|relationship|occupation|age|class-worker|birthplace|marital-status
ACSIncome,mRMR_k8,gradient_boosting,0.7926666666666666,0.7832428016251545,0.7423363711681856,0.880913082199847,0.06876703920340432,0.8392179736806769,0.03408664825987662,0.03408664825987662,0.012539588610225435,0.6608572809917104,0.5941012723203469,8,0.0|0.5|1.0|2.0,1.1907947063446045,8,education|hours-per-week|relationship|occupation|age|class-worker|birthplace|marital-status
ACSIncome,ProxyRank_k8_lambda0.0,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.026837362317852165,0.9430743577639373,0.035381940893751906,0.04061238155144775,0.012539588610225435,0.6608572809917106,0.5941012723203469,8,0.0|0.5|1.0|2.0,0.2603132724761963,8,education|occupation|hours-per-week|relationship|age|marital-status|birthplace|class-worker
ACSIncome,ProxyRank_k8_lambda0.0,random_forest,0.8026666666666666,0.7911808867691221,0.7508417508417509,0.8801347303185539,0.06721814308354168,0.8377697015901618,0.03933599209189764,0.03933599209189764,0.012539588610225435,0.6608572809917106,0.5941012723203469,8,0.0|0.5|1.0|2.0,0.2603132724761963,8,education|occupation|hours-per-week|relationship|age|marital-status|birthplace|class-worker
ACSIncome,ProxyRank_k8_lambda0.0,gradient_boosting,0.7926666666666666,0.7832428016251545,0.7423363711681856,0.8809462035564977,0.06876703920340432,0.8392179736806769,0.03408664825987662,0.03408664825987662,0.012539588610225435,0.6608572809917106,0.5941012723203469,8,0.0|0.5|1.0|2.0,0.2603132724761963,8,education|occupation|hours-per-week|relationship|age|marital-status|birthplace|class-worker
ACSIncome,FairmRMR_k8_lambda0.0,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.026837362317852165,0.9430743577639373,0.035381940893751906,0.04061238155144775,0.012539588610225435,0.6608572809917104,0.5941012723203469,8,0.0|0.5|1.0|2.0,1.3064284324645996,8,education|hours-per-week|relationship|occupation|age|class-worker|birthplace|marital-status
ACSIncome,FairmRMR_k8_lambda0.0,random_forest,0.8053333333333333,0.7944488606253313,0.7550335570469798,0.8767057498675146,0.05592538017951404,0.8642283543134511,0.06360568565292968,0.06360568565292968,0.012539588610225435,0.6608572809917104,0.5941012723203469,8,0.0|0.5|1.0|2.0,1.3064284324645996,8,education|hours-per-week|relationship|occupation|age|class-worker|birthplace|marital-status
ACSIncome,FairmRMR_k8_lambda0.0,gradient_boosting,0.7926666666666666,0.7832428016251545,0.7423363711681856,0.880913082199847,0.06876703920340432,0.8392179736806769,0.03408664825987662,0.03408664825987662,0.012539588610225435,0.6608572809917104,0.5941012723203469,8,0.0|0.5|1.0|2.0,1.3064284324645996,8,education|hours-per-week|relationship|occupation|age|class-worker|birthplace|marital-status
ACSIncome,FairCFS_k8_lambda0.0,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.026837362317852165,0.9430743577639373,0.035381940893751906,0.04061238155144775,0.012539588610225435,0.6608572809917106,0.5941012723203469,8,0.0|0.5|1.0|2.0,6.8388831615448,8,education|occupation|hours-per-week|relationship|age|marital-status|birthplace|class-worker
ACSIncome,FairCFS_k8_lambda0.0,random_forest,0.8026666666666666,0.7911808867691221,0.7508417508417509,0.8801347303185539,0.06721814308354168,0.8377697015901618,0.03933599209189764,0.03933599209189764,0.012539588610225435,0.6608572809917106,0.5941012723203469,8,0.0|0.5|1.0|2.0,6.8388831615448,8,education|occupation|hours-per-week|relationship|age|marital-status|birthplace|class-worker
