dataset,selector,model,accuracy,balanced_accuracy,f1,auroc,dpd,dpr,equal_opportunity_difference,equalized_odds_difference,mean_selected_mi_sensitive,joint_subset_mi_sensitive,sensitive_attacker_balanced_accuracy,k,lambda_values,selector_runtime_seconds,n_selected_features,selected_features,utility_norm,fairness_norm,tradeoff_score,pareto_optimal,pareto_utility_col,pareto_fairness_col
ACSIncome,FairCFS_k8_lambda0.0,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.0268373623178521,0.9430743577639372,0.0353819408937519,0.0406123815514477,0.0125395886102254,0.6608572809917106,0.5941012723203469,8,0.0|0.5|1.0|2.0,6.8388831615448,8,education|occupation|hours-per-week|relationship|age|marital-status|birthplace|class-worker,1.0,1.0,1.0,True,accuracy,dpd
ACSIncome,FairCFS_k8_lambda0.0,gradient_boosting,0.7926666666666666,0.7832428016251545,0.7423363711681856,0.8809462035564977,0.0687670392034043,0.8392179736806769,0.0340866482598766,0.0340866482598766,0.0125395886102254,0.6608572809917106,0.5941012723203469,8,0.0|0.5|1.0|2.0,6.8388831615448,8,education|occupation|hours-per-week|relationship|age|marital-status|birthplace|class-worker,0.0,1.0,0.5,True,accuracy,dpd
ACSIncome,FairLasso_k8_lambda0.0,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.0268373623178521,0.9430743577639372,0.0353819408937519,0.0406123815514477,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,0.4454734325408935,8,hours-per-week|education|occupation|age|relationship|birthplace|marital-status|class-worker,1.0,1.0,1.0,True,accuracy,dpd
ACSIncome,FairLasso_k8_lambda0.0,gradient_boosting,0.7926666666666666,0.7832428016251545,0.7423363711681856,0.8808468394865454,0.0687670392034043,0.8392179736806769,0.0340866482598766,0.0340866482598766,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,0.4454734325408935,8,hours-per-week|education|occupation|age|relationship|birthplace|marital-status|class-worker,0.0,1.0,0.5,True,accuracy,dpd
ACSIncome,BasicFACMIM_k8_lambda0.0,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.0268373623178521,0.9430743577639372,0.0353819408937519,0.0406123815514477,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,2.9151079654693604,8,education|hours-per-week|relationship|occupation|age|marital-status|birthplace|class-worker,1.0,1.0,1.0,True,accuracy,dpd
ACSIncome,BasicFACMIM_k8_lambda0.0,gradient_boosting,0.7926666666666666,0.7832428016251545,0.7423363711681856,0.880913082199847,0.0687670392034043,0.8392179736806769,0.0340866482598766,0.0340866482598766,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,2.9151079654693604,8,education|hours-per-week|relationship|occupation|age|marital-status|birthplace|class-worker,0.0,1.0,0.5,True,accuracy,dpd
ACSIncome,SubsetFACMIM_k8_lambda0.0,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.0268373623178521,0.9430743577639372,0.0353819408937519,0.0406123815514477,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,3.644399881362915,8,education|hours-per-week|relationship|occupation|age|marital-status|birthplace|class-worker,1.0,1.0,1.0,True,accuracy,dpd
ACSIncome,SubsetFACMIM_k8_lambda0.0,gradient_boosting,0.7926666666666666,0.7832428016251545,0.7423363711681856,0.880913082199847,0.0687670392034043,0.8392179736806769,0.0340866482598766,0.0340866482598766,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,3.644399881362915,8,education|hours-per-week|relationship|occupation|age|marital-status|birthplace|class-worker,0.0,1.0,0.5,True,accuracy,dpd
ACSIncome,ProxyRank_k8_lambda0.5,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.0268373623178521,0.9430743577639372,0.0353819408937519,0.0406123815514477,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,0.2710590362548828,8,education|relationship|hours-per-week|occupation|age|marital-status|birthplace|class-worker,1.0,1.0,1.0,True,accuracy,dpd
ACSIncome,ProxyRank_k8_lambda0.5,gradient_boosting,0.7926666666666666,0.7832428016251545,0.7423363711681856,0.8809462035564977,0.0687670392034043,0.8392179736806769,0.0340866482598766,0.0340866482598766,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,0.2710590362548828,8,education|relationship|hours-per-week|occupation|age|marital-status|birthplace|class-worker,0.0,1.0,0.5,True,accuracy,dpd
ACSIncome,FairmRMR_k8_lambda0.5,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.0268373623178521,0.9430743577639372,0.0353819408937519,0.0406123815514477,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,1.7506000995635986,8,education|hours-per-week|relationship|class-worker|age|occupation|birthplace|marital-status,1.0,1.0,1.0,True,accuracy,dpd
ACSIncome,FairmRMR_k8_lambda0.5,gradient_boosting,0.7926666666666666,0.7832428016251545,0.7423363711681856,0.880913082199847,0.0687670392034043,0.8392179736806769,0.0340866482598766,0.0340866482598766,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,1.7506000995635986,8,education|hours-per-week|relationship|class-worker|age|occupation|birthplace|marital-status,0.0,1.0,0.5,True,accuracy,dpd
ACSIncome,FairCFS_k8_lambda0.5,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.0268373623178521,0.9430743577639372,0.0353819408937519,0.0406123815514477,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,5.957437038421631,8,education|hours-per-week|relationship|occupation|age|marital-status|birthplace|class-worker,1.0,1.0,1.0,True,accuracy,dpd
ACSIncome,FairCFS_k8_lambda0.5,gradient_boosting,0.7926666666666666,0.7832428016251545,0.7423363711681856,0.880913082199847,0.0687670392034043,0.8392179736806769,0.0340866482598766,0.0340866482598766,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,5.957437038421631,8,education|hours-per-week|relationship|occupation|age|marital-status|birthplace|class-worker,0.0,1.0,0.5,True,accuracy,dpd
ACSIncome,FairLasso_k8_lambda0.5,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.0268373623178521,0.9430743577639372,0.0353819408937519,0.0406123815514477,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,0.4294829368591308,8,hours-per-week|education|occupation|age|relationship|birthplace|marital-status|class-worker,1.0,1.0,1.0,True,accuracy,dpd
ACSIncome,FairLasso_k8_lambda0.5,gradient_boosting,0.7926666666666666,0.7832428016251545,0.7423363711681856,0.8808468394865454,0.0687670392034043,0.8392179736806769,0.0340866482598766,0.0340866482598766,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,0.4294829368591308,8,hours-per-week|education|occupation|age|relationship|birthplace|marital-status|class-worker,0.0,1.0,0.5,True,accuracy,dpd
ACSIncome,BasicFACMIM_k8_lambda0.5,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.0268373623178521,0.9430743577639372,0.0353819408937519,0.0406123815514477,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,2.730010986328125,8,education|hours-per-week|relationship|age|occupation|birthplace|marital-status|class-worker,1.0,1.0,1.0,True,accuracy,dpd
ACSIncome,BasicFACMIM_k8_lambda0.5,gradient_boosting,0.7933333333333333,0.7840597950892068,0.7433774834437086,0.8808818009185656,0.0699821060320798,0.8368405856532528,0.0314619763438661,0.0314619763438661,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,2.730010986328125,8,education|hours-per-week|relationship|age|occupation|birthplace|marital-status|class-worker,1.0,0.0,0.5,True,accuracy,dpd
ACSIncome,SubsetFACMIM_k8_lambda0.5,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.0268373623178521,0.9430743577639372,0.0353819408937519,0.0406123815514477,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,3.57844352722168,8,education|hours-per-week|relationship|age|class-worker|marital-status|occupation|birthplace,1.0,1.0,1.0,True,accuracy,dpd
ACSIncome,SubsetFACMIM_k8_lambda0.5,gradient_boosting,0.7933333333333333,0.7840597950892068,0.7433774834437086,0.8808928413707826,0.0699821060320798,0.8368405856532528,0.0314619763438661,0.0314619763438661,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,3.57844352722168,8,education|hours-per-week|relationship|age|class-worker|marital-status|occupation|birthplace,1.0,0.0,0.5,True,accuracy,dpd
ACSIncome,ProxyRank_k8_lambda1.0,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.0268373623178521,0.9430743577639372,0.0353819408937519,0.0406123815514477,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,0.2750072479248047,8,education|relationship|age|hours-per-week|occupation|marital-status|birthplace|class-worker,1.0,1.0,1.0,True,accuracy,dpd
ACSIncome,ProxyRank_k8_lambda1.0,gradient_boosting,0.7926666666666666,0.7832428016251545,0.7423363711681856,0.880913082199847,0.0687670392034043,0.8392179736806769,0.0340866482598766,0.0340866482598766,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,0.2750072479248047,8,education|relationship|age|hours-per-week|occupation|marital-status|birthplace|class-worker,0.0,1.0,0.5,True,accuracy,dpd
ACSIncome,FairmRMR_k8_lambda1.0,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.0268373623178521,0.9430743577639372,0.0353819408937519,0.0406123815514477,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,2.115872859954834,8,education|relationship|hours-per-week|class-worker|age|birthplace|occupation|marital-status,1.0,1.0,1.0,True,accuracy,dpd
ACSIncome,FairmRMR_k8_lambda1.0,gradient_boosting,0.7933333333333333,0.7840597950892068,0.7433774834437086,0.880981164988518,0.0699821060320798,0.8368405856532528,0.0314619763438661,0.0314619763438661,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,2.115872859954834,8,education|relationship|hours-per-week|class-worker|age|birthplace|occupation|marital-status,1.0,0.0,0.5,True,accuracy,dpd
ACSIncome,FairCFS_k8_lambda1.0,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.0268373623178521,0.9430743577639372,0.0353819408937519,0.0406123815514477,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,5.868200778961182,8,education|relationship|hours-per-week|occupation|age|marital-status|birthplace|class-worker,1.0,1.0,1.0,True,accuracy,dpd
ACSIncome,FairCFS_k8_lambda1.0,gradient_boosting,0.7926666666666666,0.7832428016251545,0.7423363711681856,0.8809462035564977,0.0687670392034043,0.8392179736806769,0.0340866482598766,0.0340866482598766,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,5.868200778961182,8,education|relationship|hours-per-week|occupation|age|marital-status|birthplace|class-worker,0.0,1.0,0.5,True,accuracy,dpd
ACSIncome,FairLasso_k8_lambda1.0,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.0268373623178521,0.9430743577639372,0.0353819408937519,0.0406123815514477,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,0.6946194171905518,8,hours-per-week|education|occupation|age|relationship|birthplace|marital-status|class-worker,1.0,1.0,1.0,True,accuracy,dpd
ACSIncome,FairLasso_k8_lambda1.0,gradient_boosting,0.7926666666666666,0.7832428016251545,0.7423363711681856,0.8808468394865454,0.0687670392034043,0.8392179736806769,0.0340866482598766,0.0340866482598766,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,0.6946194171905518,8,hours-per-week|education|occupation|age|relationship|birthplace|marital-status|class-worker,0.0,1.0,0.5,True,accuracy,dpd
ACSIncome,BasicFACMIM_k8_lambda1.0,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.0268373623178521,0.9430743577639372,0.0353819408937519,0.0406123815514477,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,2.095024824142456,8,education|age|hours-per-week|relationship|birthplace|marital-status|class-worker|occupation,1.0,1.0,1.0,True,accuracy,dpd
ACSIncome,BasicFACMIM_k8_lambda1.0,gradient_boosting,0.7926666666666666,0.7832428016251545,0.7423363711681856,0.880913082199847,0.0687670392034043,0.8392179736806769,0.0340866482598766,0.0340866482598766,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,2.095024824142456,8,education|age|hours-per-week|relationship|birthplace|marital-status|class-worker|occupation,0.0,1.0,0.5,True,accuracy,dpd
ACSIncome,SubsetFACMIM_k8_lambda1.0,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.0268373623178521,0.9430743577639372,0.0353819408937519,0.0406123815514477,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,3.6584901809692383,8,education|age|hours-per-week|relationship|class-worker|marital-status|birthplace|occupation,1.0,1.0,1.0,True,accuracy,dpd
ACSIncome,SubsetFACMIM_k8_lambda1.0,gradient_boosting,0.7926666666666666,0.7832428016251545,0.7423363711681856,0.880913082199847,0.0687670392034043,0.8392179736806769,0.0340866482598766,0.0340866482598766,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,3.6584901809692383,8,education|age|hours-per-week|relationship|class-worker|marital-status|birthplace|occupation,0.0,1.0,0.5,True,accuracy,dpd
ACSIncome,ProxyRank_k8_lambda2.0,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.0268373623178521,0.9430743577639372,0.0353819408937519,0.0406123815514477,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,0.443016767501831,8,education|relationship|age|hours-per-week|marital-status|birthplace|class-worker|occupation,1.0,1.0,1.0,True,accuracy,dpd
ACSIncome,ProxyRank_k8_lambda2.0,random_forest,0.8006666666666666,0.7887299063769653,0.7476793248945147,0.8774822616734382,0.0554964274881499,0.8636610154544853,0.0611173603299587,0.0611173603299587,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,0.443016767501831,8,education|relationship|age|hours-per-week|marital-status|birthplace|class-worker|occupation,0.5333333333333297,1.0,0.7666666666666648,True,accuracy,dpd
ACSIncome,ProxyRank_k8_lambda2.0,gradient_boosting,0.7926666666666666,0.7832428016251545,0.7423363711681856,0.8809112421244776,0.0687670392034043,0.8392179736806769,0.0340866482598766,0.0340866482598766,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,0.443016767501831,8,education|relationship|age|hours-per-week|marital-status|birthplace|class-worker|occupation,0.0,1.0,0.5,True,accuracy,dpd
ACSIncome,FairmRMR_k8_lambda2.0,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.0268373623178521,0.9430743577639372,0.0353819408937519,0.0406123815514477,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,1.2902936935424805,8,education|relationship|hours-per-week|class-worker|age|birthplace|marital-status|occupation,1.0,1.0,1.0,True,accuracy,dpd
ACSIncome,FairmRMR_k8_lambda2.0,gradient_boosting,0.7933333333333333,0.7840597950892068,0.7433774834437086,0.8809370031796503,0.0699821060320798,0.8368405856532528,0.0314619763438661,0.0314619763438661,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,1.2902936935424805,8,education|relationship|hours-per-week|class-worker|age|birthplace|marital-status|occupation,1.0,0.0,0.5,True,accuracy,dpd
ACSIncome,FairCFS_k8_lambda2.0,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.0268373623178521,0.9430743577639372,0.0353819408937519,0.0406123815514477,0.0125395886102254,0.6608572809917104,0.5941012723203469,8,0.0|0.5|1.0|2.0,5.8235924243927,8,education|relationship|hours-per-week|age|occupation|birthplace|marital-status|class-worker,1.0,1.0,1.0,True,accuracy,dpd
ACSIncome,FairCFS_k8_lambda2.0,gradient_boosting,0.7933333333333333,0.7840597950892068,0.7433774834437086,0.8809370031796503,0.0699821060320798,0.8368405856532528,0.0314619763438661,0.0314619763438661,0.0125395886102254,0.6608572809917104,0.5941012723203469,8,0.0|0.5|1.0|2.0,5.8235924243927,8,education|relationship|hours-per-week|age|occupation|birthplace|marital-status|class-worker,1.0,0.0,0.5,True,accuracy,dpd
ACSIncome,FairLasso_k8_lambda2.0,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.0268373623178521,0.9430743577639372,0.0353819408937519,0.0406123815514477,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,0.6591246128082275,8,hours-per-week|education|age|occupation|relationship|birthplace|marital-status|class-worker,1.0,1.0,1.0,True,accuracy,dpd
ACSIncome,FairLasso_k8_lambda2.0,gradient_boosting,0.7926666666666666,0.7832428016251545,0.7423363711681856,0.8808449994111759,0.0687670392034043,0.8392179736806769,0.0340866482598766,0.0340866482598766,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,0.6591246128082275,8,hours-per-week|education|age|occupation|relationship|birthplace|marital-status|class-worker,0.0,1.0,0.5,True,accuracy,dpd
ACSIncome,BasicFACMIM_k8_lambda2.0,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.0268373623178521,0.9430743577639372,0.0353819408937519,0.0406123815514477,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,2.003150224685669,8,education|age|hours-per-week|relationship|birthplace|class-worker|marital-status|occupation,1.0,1.0,1.0,True,accuracy,dpd
ACSIncome,BasicFACMIM_k8_lambda2.0,gradient_boosting,0.7926666666666666,0.7832428016251545,0.7423363711681856,0.8809020417476301,0.0687670392034043,0.8392179736806769,0.0340866482598766,0.0340866482598766,0.0125395886102254,0.6608572809917105,0.5941012723203469,8,0.0|0.5|1.0|2.0,2.003150224685669,8,education|age|hours-per-week|relationship|birthplace|class-worker|marital-status|occupation,0.0,1.0,0.5,True,accuracy,dpd
ACSIncome,SubsetFACMIM_k8_lambda2.0,logistic_regression,0.7646666666666667,0.7661963434022258,0.7286702536510377,0.849185582641465,0.0268373623178521,0.9430743577639372,0.0353819408937519,0.0406123815514477,0.0125395886102254,0.6608572809917106,0.5941012723203469,8,0.0|0.5|1.0|2.0,3.60852575302124,8,education|relationship|hours-per-week|class-worker|birthplace|marital-status|age|occupation,1.0,1.0,1.0,True,accuracy,dpd
ACSIncome,SubsetFACMIM_k8_lambda2.0,gradient_boosting,0.7933333333333333,0.7840597950892068,0.7433774834437086,0.8809480436318672,0.0699821060320798,0.8368405856532528,0.0314619763438661,0.0314619763438661,0.0125395886102254,0.6608572809917106,0.5941012723203469,8,0.0|0.5|1.0|2.0,3.60852575302124,8,education|relationship|hours-per-week|class-worker|birthplace|marital-status|age|occupation,1.0,0.0,0.5,True,accuracy,dpd
