dataset_key,selector_family,model,n_configs,best_accuracy,mean_accuracy,lowest_dpd,lowest_equal_opportunity_difference,lowest_equalized_odds_difference,lowest_joint_subset_mi_sensitive,mean_joint_subset_mi_sensitive,lowest_sensitive_attacker_balanced_accuracy,mean_sensitive_attacker_balanced_accuracy,best_tradeoff_accuracy_joint_mi
acs_income,FairLasso-style,logistic_regression,4,0.7646666666666667,0.7646666666666667,0.0268373623178521,0.0353819408937519,0.0406123815514477,0.6608572809917105,0.6608572809917105,0.5941012723203469,0.5941012723203469,0.75
acs_income,ProxyRank,logistic_regression,4,0.7646666666666667,0.7646666666666667,0.0268373623178521,0.0353819408937519,0.0406123815514477,0.6608572809917105,0.6608572809917105,0.5941012723203469,0.5941012723203469,0.75
acs_income,SubsetFA-CMIM,logistic_regression,4,0.7646666666666667,0.7646666666666667,0.0268373623178521,0.0353819408937519,0.0406123815514477,0.6608572809917105,0.6608572809917105,0.5941012723203469,0.5941012723203469,0.75
acs_income,fair-mRMR,random_forest,4,0.8053333333333333,0.8008333333333333,0.055925380179514,0.0210996352728636,0.0220199747758802,0.6608572809917104,0.6608572809917105,0.5941012723203469,0.5941012723203469,1.0
acs_income,mRMR,random_forest,1,0.8053333333333333,0.8053333333333333,0.055925380179514,0.0636056856529296,0.0636056856529296,0.6608572809917104,0.6608572809917104,0.5941012723203469,0.5941012723203469,1.0
acs_income,FairCFS-style,random_forest,4,0.8046666666666666,0.8015,0.0576645230997306,0.0393359920918976,0.0393359920918976,0.6608572809917104,0.6608572809917105,0.5941012723203469,0.5941012723203469,0.7166666666666648
acs_income,BasicFA-CMIM,random_forest,4,0.8046666666666666,0.7989999999999999,0.0576645230997306,0.0342229948529161,0.0342229948529161,0.6608572809917105,0.6608572809917105,0.5941012723203469,0.5941012723203469,0.7166666666666648
acs_income,CMIM,random_forest,1,0.8046666666666666,0.8046666666666666,0.0576645230997306,0.0619013532399359,0.0619013532399359,0.6608572809917105,0.6608572809917105,0.5941012723203469,0.5941012723203469,0.7166666666666648
acs_income,SubsetFA-CMIM,random_forest,4,0.8046666666666666,0.8033333333333333,0.0576645230997306,0.0376316596789036,0.0376316596789036,0.6608572809917105,0.6608572809917105,0.5941012723203469,0.5941012723203469,0.7166666666666648
acs_income,FairLasso-style,random_forest,4,0.804,0.8015,0.0586175518826356,0.0254286396018679,0.0306292230586611,0.6608572809917105,0.6608572809917105,0.5941012723203469,0.5941012723203469,0.6833333333333351
